time,open,high,low,close,Baseline,Baseline,Entry Level [L] #1,Entry Level [L] #2,Entry Level [L] #3,Entry Level [L] #4,Entry Level [S] #1,Entry Level [S] #2,Entry Level [S] #3,Entry Level [S] #4,Exit Level [L],Exit Level [S],Avg Entry Price,Position Size (AC),Current Bar MDD (AC),Current Bar MDD %,1. Max Historical Trade Drawdown %,2. Max Historical Trade Drawdown %,3. Max Historical Trade Drawdown %,Max Leverage Allowed,Volume,Volume MA
2022-06-19T06:00:00+02:00,953.21,973.56,948.61,967.73,963.3558333333316,963.3558333333316,924.82,895.9200000000001,867.02,818.85,1001.89,1030.79,1059.69,1107.8600000000001,963.3558333333316,963.3558333333316,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,50184.5254,99348.04332899989
2022-06-19T07:00:00+02:00,967.74,970.61,936.15,946.4,957.9333333333316,957.9333333333316,919.62,890.88,862.14,814.24,996.25,1024.99,1053.73,1101.6200000000001,957.9333333333316,957.9333333333316,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,76944.415,98966.79855399989
2022-06-19T08:00:00+02:00,946.41,964.83,938.77,954.79,957.8658333333318,957.8658333333318,919.5500000000001,890.82,862.08,814.19,996.1800000000001,1024.92,1053.65,1101.55,957.8658333333318,957.8658333333318,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,60029.4842,96651.8242139999
2022-06-19T09:00:00+02:00,954.62,972.97,952.7,955.72,955.7341666666649,955.7341666666649,917.5,888.83,860.16,812.37,993.96,1022.64,1051.31,1099.09,955.7341666666649,955.7341666666649,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,52835.3112,95815.7538489999
2022-06-19T10:00:00+02:00,955.73,971.51,953.3,968.18,955.1424999999984,955.1424999999984,916.94,888.28,859.63,811.87,993.35,1022,1050.66,1098.41,955.1424999999984,955.1424999999984,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,53017.149,96391.9906389999
2022-06-19T11:00:00+02:00,968.17,1011.97,964.79,992.6,957.4608333333317,957.4608333333317,919.16,890.44,861.71,813.84,995.76,1024.48,1053.21,1101.08,957.4608333333317,957.4608333333317,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,135411.4326,100320.68803899988
2022-06-19T12:00:00+02:00,992.6,1078.4,988,1063.57,968.521666666665,968.521666666665,929.78,900.73,871.6700000000001,823.24,1007.26,1036.32,1065.3700000000001,1113.8,968.521666666665,968.521666666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,226493.8627,109677.42164899988
2022-06-19T13:00:00+02:00,1063.57,1067.66,1047.76,1055.12,992.4016666666666,992.4016666666666,952.71,922.9300000000001,893.16,843.54,1032.1,1061.8700000000001,1091.64,1141.26,992.4016666666666,992.4016666666666,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,78990.5843,111674.6446939999
2022-06-19T14:00:00+02:00,1055.12,1069.58,1027.37,1032.91,1024.5175,1024.5175,983.5400000000001,952.8000000000001,922.07,870.84,1065.5,1096.23,1126.97,1178.2,1024.5175,1024.5175,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,126880.7695,115069.8287989999
2022-06-19T15:00:00+02:00,1032.91,1046,1018.64,1021.37,1045.138333333333,1045.138333333333,1003.33,971.98,940.62,888.37,1086.94,1118.3,1149.65,1201.91,1045.138333333333,1045.138333333333,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,56128.8929,112705.84213999989
2022-06-19T16:00:00+02:00,1021.36,1039.61,1019.46,1037.52,1044.8341666666665,1044.8341666666665,1003.0400000000001,971.7,940.35,888.11,1086.63,1117.97,1149.32,1201.56,1044.8341666666665,1044.8341666666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,43927.2807,108699.36638199989
2022-06-19T17:00:00+02:00,1037.52,1077.13,1027.74,1071.68,1035.1541666666665,1035.1541666666665,993.75,962.69,931.64,879.88,1076.56,1107.6100000000001,1138.67,1190.43,1035.1541666666665,1035.1541666666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,99524.9889,107368.30404499988
2022-06-19T18:00:00+02:00,1071.68,1075,1046.51,1053.08,1037.5783333333334,1037.5783333333334,996.08,964.95,933.82,881.94,1079.08,1110.21,1141.34,1193.22,1037.5783333333334,1037.5783333333334,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,65628.7293,96109.66816999987
2022-06-19T19:00:00+02:00,1053.09,1056.97,1043,1047.66,1048.1908333333333,1048.1908333333333,1006.26,974.82,943.37,890.96,1090.1200000000001,1121.56,1153.01,1205.42,1048.1908333333333,1048.1908333333333,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,26137.3789,89618.05682999987
2022-06-19T20:00:00+02:00,1047.66,1115.72,1045.67,1110.58,1055.0883333333334,1055.0883333333334,1012.88,981.23,949.58,896.83,1097.29,1128.94,1160.6000000000001,1213.3500000000001,1055.0883333333334,1055.0883333333334,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,83182.5914,83472.41694999988
2022-06-19T21:00:00+02:00,1110.57,1128.67,1090.01,1100.77,1063.885,1063.885,1021.33,989.41,957.5,904.3000000000001,1106.44,1138.3600000000001,1170.27,1223.47,1063.885,1063.885,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,132575.916,85324.93960999987
2022-06-19T22:00:00+02:00,1100.77,1158.62,1098.08,1141.74,1079.1975,1079.1975,1036.03,1003.65,971.28,917.32,1122.3700000000001,1154.74,1187.1200000000001,1241.08,1079.1975,1079.1975,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,134854.9641,87128.57524499987
2022-06-19T23:00:00+02:00,1141.74,1143.39,1125.34,1131.76,1104.0716666666665,1104.0716666666665,1059.91,1026.79,993.66,938.46,1148.23,1181.3600000000001,1214.48,1269.68,1104.0716666666665,1104.0716666666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,53036.9346,85412.73763999988
2022-06-20T00:00:00+02:00,1131.76,1150.45,1126.07,1141.56,1122.6216666666667,1122.6216666666667,1077.72,1044.04,1010.36,954.23,1167.53,1201.21,1234.88,1291.01,1122.6216666666667,1122.6216666666667,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,78775.5901,85497.46530499987
2022-06-20T01:00:00+02:00,1141.56,1143.16,1118.84,1128.53,1132.6066666666666,1132.6066666666666,1087.3,1053.32,1019.35,962.72,1177.91,1211.89,1245.8700000000001,1302.5,1132.6066666666666,1132.6066666666666,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,45433.1689,83999.69848499987
2022-06-20T02:00:00+02:00,1128.53,1132.75,1082.36,1087.95,1135.3466666666664,1135.3466666666664,1089.93,1055.8700000000001,1021.8100000000001,965.04,1180.76,1214.82,1248.88,1305.65,1135.3466666666664,1135.3466666666664,1089.93,27408.870493979215,190.3655736051188,0.08385121282193446,25.328492221005106,23.340668635243883,22.820413111670828,3,76306.5187,85305.79814999987
2022-06-20T03:00:00+02:00,1087.95,1094.68,1066.46,1075.57,1126.1266666666663,1126.1266666666663,1081.08,1047.3,1013.51,957.21,1171.17,1204.96,1238.74,1295.05,1126.1266666666663,1126.1266666666663,1089.93,27408.870493979215,590.2087202790023,0.25997199008332383,25.328492221005106,23.340668635243883,22.820413111670828,3,81172.8023,85517.21751499988
2022-06-20T04:00:00+02:00,1075.57,1094.11,1053,1075.21,1107.3616666666665,1107.3616666666665,1063.07,1029.85,996.63,941.26,1151.66,1184.88,1218.1000000000001,1273.47,1107.3616666666665,1107.3616666666665,1089.93,27408.870493979215,928.6922897274634,0.40906542794108025,25.328492221005106,23.340668635243883,22.820413111670828,3,91878.1779,87109.65219999987
2022-06-20T05:00:00+02:00,1075.21,1091.81,1067.19,1080.01,1087.8449999999996,1087.8449999999996,1044.33,1011.7,979.0600000000001,924.6700000000001,1131.3600000000001,1163.99,1196.63,1251.02,1087.8449999999996,1087.8449999999996,1089.93,27408.870493979215,571.8511418468045,0.2518859418191214,25.328492221005106,23.340668635243883,22.820413111670828,3,53962.3298,87166.00312999988
2022-06-20T06:00:00+02:00,1080,1092.23,1067.41,1069.2,1078.0641666666663,1078.0641666666663,1034.94,1002.6,970.26,916.35,1121.19,1153.53,1185.8700000000001,1239.77,1078.0641666666663,1078.0641666666663,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,59107.4919,87470.52027499987
2022-06-20T07:00:00+02:00,1069.2,1083.33,1060.22,1081.25,1076.745833333333,1076.745833333333,1033.68,1001.37,969.07,915.23,1119.82,1152.1200000000001,1184.42,1238.26,1076.745833333333,1076.745833333333,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,63156.3001,83857.76364999989
2022-06-20T08:00:00+02:00,1081.24,1092.26,1070.34,1085.29,1076.4216666666664,1076.4216666666664,1033.3600000000001,1001.07,968.78,914.96,1119.48,1151.77,1184.06,1237.88,1076.4216666666664,1076.4216666666664,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,61291.3049,75597.63575999989
2022-06-20T09:00:00+02:00,1085.29,1087.44,1065.32,1079.64,1077.6641666666662,1077.6641666666662,1034.56,1002.23,969.9,916.01,1120.77,1153.1000000000001,1185.43,1239.31,1077.6641666666662,1077.6641666666662,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,49857.1534,74140.9642149999
2022-06-20T10:00:00+02:00,1079.64,1131,1076.79,1126.48,1078.4016666666664,1078.4016666666664,1035.27,1002.91,970.5600000000001,916.64,1121.54,1153.89,1186.24,1240.16,1078.4016666666664,1078.4016666666664,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,141096.481,74851.74978999989
2022-06-20T11:00:00+02:00,1126.48,1138.91,1115.4,1124.29,1088.3941666666663,1088.3941666666663,1044.8600000000001,1012.21,979.5500000000001,925.14,1131.93,1164.58,1197.23,1251.65,1088.3941666666663,1088.3941666666663,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,102277.126,77159.16144499989
2022-06-20T12:00:00+02:00,1124.29,1170,1117.72,1161.26,1103.0566666666664,1103.0566666666664,1058.93,1025.84,992.75,937.6,1147.18,1180.27,1213.3600000000001,1268.52,1103.0566666666664,1103.0566666666664,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,107688.6228,80347.22854999988
2022-06-20T13:00:00+02:00,1161.25,1166.55,1145.47,1153.05,1124.3549999999998,1124.3549999999998,1079.38,1045.65,1011.9200000000001,955.7,1169.33,1203.06,1236.79,1293.01,1124.3549999999998,1124.3549999999998,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,69104.7121,78826.21470999988
2022-06-20T14:00:00+02:00,1153.04,1154.26,1121.5,1131,1142.055833333333,1142.055833333333,1096.3700000000001,1062.1100000000001,1027.85,970.75,1187.74,1222,1256.26,1313.3600000000001,1142.055833333333,1142.055833333333,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,81659.7647,79627.76647999987
2022-06-20T15:00:00+02:00,1131,1140.77,1107.36,1117.12,1146.615833333333,1146.615833333333,1100.75,1066.35,1031.95,974.62,1192.48,1226.88,1261.28,1318.6100000000001,1146.615833333333,1146.615833333333,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,82847.2219,82463.25862999988
2022-06-20T16:00:00+02:00,1117.12,1145.41,1115.63,1140.51,1140.1974999999998,1140.1974999999998,1094.59,1060.38,1026.18,969.1700000000001,1185.81,1220.01,1254.22,1311.23,1140.1974999999998,1140.1974999999998,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,74672.6507,82037.76159499989
2022-06-20T17:00:00+02:00,1140.52,1152.7,1121,1134.55,1131.2266666666665,1131.2266666666665,1085.98,1052.04,1018.1,961.54,1176.48,1210.41,1244.3500000000001,1300.91,1131.2266666666665,1131.2266666666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,80774.6959,79447.70058999988
2022-06-20T18:00:00+02:00,1134.55,1137,1102.78,1108.63,1130.3074999999997,1130.3074999999997,1085.1,1051.19,1017.28,960.76,1175.52,1209.43,1243.34,1299.8500000000001,1130.3074999999997,1130.3074999999997,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,72329.2367,76321.41421999989
2022-06-20T19:00:00+02:00,1108.63,1120.53,1094.15,1097.04,1129.1999999999996,1129.1999999999996,1084.03,1050.16,1016.28,959.82,1174.3700000000001,1208.24,1242.1200000000001,1298.58,1129.1999999999996,1129.1999999999996,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,80405.1284,77689.82390999989
2022-06-20T20:00:00+02:00,1097.21,1103.91,1083.1,1102.27,1121.0066666666662,1121.0066666666662,1076.17,1042.54,1008.91,952.86,1165.8500000000001,1199.48,1233.1100000000001,1289.16,1121.0066666666662,1121.0066666666662,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,68590.6719,77180.57799999989
2022-06-20T21:00:00+02:00,1102.23,1111,1088.37,1106.46,1107.483333333333,1107.483333333333,1063.18,1029.96,996.73,941.36,1151.78,1185.01,1218.23,1273.6100000000001,1107.483333333333,1107.483333333333,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,49189.4019,77368.38964999988
2022-06-20T22:00:00+02:00,1106.46,1128,1101.09,1121.17,1101.241666666666,1101.241666666666,1057.19,1024.15,991.12,936.0600000000001,1145.29,1178.33,1211.3700000000001,1266.43,1101.241666666666,1101.241666666666,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,48315.2303,75968.82522999989
2022-06-20T23:00:00+02:00,1121.16,1126.38,1098.43,1103.37,1104.2724999999994,1104.2724999999994,1060.1,1026.97,993.85,938.63,1148.44,1181.57,1214.7,1269.91,1104.2724999999994,1104.2724999999994,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,29857.0877,73403.03949999988
2022-06-21T00:00:00+02:00,1103.37,1111.01,1090.74,1107.49,1109.5099999999995,1109.5099999999995,1065.13,1031.84,998.5600000000001,943.08,1153.89,1187.18,1220.46,1275.94,1109.5099999999995,1109.5099999999995,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,40853.1907,70851.79013999988
2022-06-21T01:00:00+02:00,1107.48,1138.69,1101.27,1128.24,1109.8891666666661,1109.8891666666661,1065.49,1032.2,998.9,943.41,1154.28,1187.58,1220.88,1276.3700000000001,1109.8891666666661,1109.8891666666661,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,55379.6115,70922.65422499987
2022-06-21T02:00:00+02:00,1128.24,1133.72,1109.23,1129.88,1111.469166666666,1111.469166666666,1067.01,1033.67,1000.32,944.75,1155.93,1189.27,1222.6200000000001,1278.19,1111.469166666666,1111.469166666666,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,64990.0814,71216.78369999988
2022-06-21T03:00:00+02:00,1129.88,1143.79,1120.02,1131.75,1115.7799999999995,1115.7799999999995,1071.15,1037.68,1004.2,948.41,1160.41,1193.88,1227.3600000000001,1283.15,1115.7799999999995,1115.7799999999995,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,61678.8973,71142.91355999987
2022-06-21T04:00:00+02:00,1131.75,1134.43,1113.77,1119.95,1125.1824999999994,1125.1824999999994,1080.18,1046.42,1012.66,956.41,1170.19,1203.95,1237.7,1293.96,1125.1824999999994,1125.1824999999994,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,36521.1589,69904.40625999987
2022-06-21T05:00:00+02:00,1119.96,1133.2,1114.03,1130.89,1127.2008333333329,1127.2008333333329,1082.1100000000001,1048.3,1014.48,958.12,1172.29,1206.1000000000001,1239.92,1296.28,1127.2008333333329,1127.2008333333329,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,52852.537,70054.17543999988
2022-06-21T06:00:00+02:00,1130.89,1137.88,1118.29,1131.12,1126.9516666666661,1126.9516666666661,1081.8700000000001,1048.07,1014.26,957.91,1172.03,1205.84,1239.65,1295.99,1126.9516666666661,1126.9516666666661,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,35121.7927,64755.44102499988
2022-06-21T07:00:00+02:00,1131.12,1158.52,1130.84,1150.53,1126.3466666666664,1126.3466666666664,1081.29,1047.5,1013.71,957.39,1171.4,1205.19,1238.98,1295.3,1126.3466666666664,1126.3466666666664,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,76390.4397,63461.10670999988
2022-06-21T08:00:00+02:00,1150.53,1164.78,1150.52,1160.53,1132.2724999999996,1132.2724999999996,1086.98,1053.01,1019.0500000000001,962.4300000000001,1177.56,1211.53,1245.5,1302.1100000000001,1132.2724999999996,1132.2724999999996,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,69529.079,61553.12951999988
2022-06-21T09:00:00+02:00,1160.53,1164.78,1140.39,1148.56,1142.9624999999996,1142.9624999999996,1097.24,1062.96,1028.67,971.52,1188.68,1222.97,1257.26,1314.41,1142.9624999999996,1142.9624999999996,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,63073.8241,61251.58511999989
2022-06-21T10:00:00+02:00,1148.55,1177.77,1140.01,1166.8,1150.9691666666665,1150.9691666666665,1104.93,1070.4,1035.8700000000001,978.32,1197.01,1231.54,1266.07,1323.6100000000001,1150.9691666666665,1150.9691666666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,98362.45620000003,62086.7196949999
2022-06-21T11:00:00+02:00,1166.8,1173.21,1156,1157.6,1156.145833333333,1156.145833333333,1109.9,1075.22,1040.53,982.72,1202.39,1237.08,1271.76,1329.57,1156.145833333333,1156.145833333333,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,53804.384399999995,60634.577819999904
2022-06-21T12:00:00+02:00,1157.6,1163.67,1150.59,1161.93,1158.4166666666663,1158.4166666666663,1112.08,1077.33,1042.57,984.65,1204.75,1239.51,1274.26,1332.18,1158.4166666666663,1158.4166666666663,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,42609.909499999994,59031.44075999991
2022-06-21T13:00:00+02:00,1161.93,1167.81,1137.14,1141.39,1160.0441666666663,1160.0441666666663,1113.64,1078.84,1044.04,986.0400000000001,1206.45,1241.25,1276.05,1334.05,1160.0441666666663,1160.0441666666663,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,60620.534900000006,58023.73270999992
2022-06-21T14:00:00+02:00,1141.39,1153.75,1135.24,1148.16,1157.9724999999996,1157.9724999999996,1111.65,1076.91,1042.18,984.28,1204.29,1239.03,1273.77,1331.67,1157.9724999999996,1157.9724999999996,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,48925.598399999995,56853.550794999916
2022-06-21T15:00:00+02:00,1148.16,1188,1141.83,1184.74,1151.7166666666662,1151.7166666666662,1105.65,1071.1,1036.54,978.96,1197.79,1232.34,1266.89,1324.47,1151.7166666666662,1151.7166666666662,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,108266.06599999999,58246.597674999924
2022-06-21T16:00:00+02:00,1184.73,1194,1174.5,1182.91,1154.1283333333329,1154.1283333333329,1107.96,1073.34,1038.72,981.01,1200.29,1234.92,1269.54,1327.25,1154.1283333333329,1154.1283333333329,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,81515.88249999996,58892.858204999924
2022-06-21T17:00:00+02:00,1182.9,1183.68,1166.16,1168.13,1164.7841666666661,1164.7841666666661,1118.19,1083.25,1048.31,990.07,1211.38,1246.32,1281.26,1339.5,1164.7841666666661,1164.7841666666661,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,52958.7413,59081.32517499993
2022-06-21T18:00:00+02:00,1168.14,1175.06,1163.12,1167.52,1174.9783333333328,1174.9783333333328,1127.98,1092.73,1057.48,998.73,1221.98,1257.23,1292.48,1351.23,1174.9783333333328,1174.9783333333328,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,35830.493200000004,58457.08831999994
2022-06-21T19:00:00+02:00,1167.51,1172.2,1148.46,1151.86,1175.9041666666662,1175.9041666666662,1128.8700000000001,1093.59,1058.31,999.52,1222.94,1258.22,1293.49,1352.29,1175.9041666666662,1175.9041666666662,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,39682.65600000002,58948.36673499993
2022-06-21T20:00:00+02:00,1151.87,1152.84,1142.4,1143.76,1167.8949999999995,1167.8949999999995,1121.18,1086.14,1051.1100000000001,992.71,1214.6100000000001,1249.65,1284.68,1343.08,1167.8949999999995,1167.8949999999995,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,32702.28480000001,58540.821439999934
2022-06-21T21:00:00+02:00,1143.76,1154.78,1121.57,1124.43,1158.7283333333328,1158.7283333333328,1112.38,1077.6200000000001,1042.8600000000001,984.9200000000001,1205.08,1239.84,1274.6000000000001,1332.54,1158.7283333333328,1158.7283333333328,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,51922.3623,58367.95897999994
2022-06-21T22:00:00+02:00,1124.42,1129.44,1113.49,1122.73,1147.953333333333,1147.953333333333,1102.04,1067.6,1033.16,975.76,1193.8700000000001,1228.31,1262.75,1320.15,1147.953333333333,1147.953333333333,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,52589.65460000002,57747.93763999994
2022-06-21T23:00:00+02:00,1122.73,1135.69,1122.26,1129.85,1135.4574999999995,1135.4574999999995,1090.04,1055.98,1021.91,965.14,1180.88,1214.94,1249,1305.78,1135.4574999999995,1135.4574999999995,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,22158.986,55771.94207499993
2022-06-22T00:00:00+02:00,1129.84,1140.64,1122.68,1137.77,1128.7624999999996,1128.7624999999996,1083.6100000000001,1049.75,1015.89,959.45,1173.91,1207.78,1241.64,1298.08,1128.7624999999996,1128.7624999999996,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,31804.3302,55536.10063999994
2022-06-22T01:00:00+02:00,1137.78,1140.87,1118.56,1125.85,1127.628333333333,1127.628333333333,1082.52,1048.69,1014.87,958.48,1172.73,1206.56,1240.39,1296.77,1127.628333333333,1127.628333333333,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,32183.225300000006,54502.63505499994
2022-06-22T02:00:00+02:00,1125.86,1127.33,1105.3,1118.13,1130.3766666666663,1130.3766666666663,1085.16,1051.25,1017.34,960.82,1175.59,1209.5,1243.41,1299.93,1130.3766666666663,1130.3766666666663,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,51712.64009999998,55332.17742499993
2022-06-22T03:00:00+02:00,1118.12,1126.56,1101.42,1101.69,1127.550833333333,1127.550833333333,1082.45,1048.6200000000001,1014.8000000000001,958.4200000000001,1172.65,1206.48,1240.31,1296.68,1127.550833333333,1127.550833333333,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,53137.2187,54169.516374999934
2022-06-22T04:00:00+02:00,1101.69,1108.08,1094.58,1102.87,1120.6224999999997,1120.6224999999997,1075.8,1042.18,1008.5600000000001,952.53,1165.45,1199.07,1232.68,1288.72,1120.6224999999997,1120.6224999999997,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,48595.146699999976,53122.81975999994
2022-06-22T05:00:00+02:00,1102.87,1106.78,1086.5,1089.3,1110.9691666666665,1110.9691666666665,1066.53,1033.2,999.87,944.32,1155.41,1188.74,1222.07,1277.6100000000001,1110.9691666666665,1110.9691666666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,39888.2,51963.538554999934
2022-06-22T06:00:00+02:00,1089.3,1102.2,1084.94,1099.45,1103.3716666666662,1103.3716666666662,1059.24,1026.14,993.03,937.87,1147.51,1180.6100000000001,1213.71,1268.88,1103.3716666666662,1103.3716666666662,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,45598.567299999995,49325.34410999993
2022-06-22T07:00:00+02:00,1099.45,1106.89,1092.54,1093.17,1097.3799999999999,1097.3799999999999,1053.48,1020.5600000000001,987.64,932.77,1141.28,1174.2,1207.1200000000001,1261.99,1097.3799999999999,1097.3799999999999,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,30776.208300000002,48173.93530499994
2022-06-22T08:00:00+02:00,1093.16,1098.92,1070,1078.87,1096.115833333333,1096.115833333333,1052.27,1019.39,986.5,931.7,1139.96,1172.84,1205.73,1260.53,1096.115833333333,1096.115833333333,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,69980.9035,49542.485004999944
2022-06-22T09:00:00+02:00,1078.87,1085.61,1066.6,1075.24,1092.4074999999996,1092.4074999999996,1048.71,1015.94,983.1700000000001,928.5500000000001,1136.1000000000001,1168.88,1201.65,1256.27,1092.4074999999996,1092.4074999999996,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,55481.6664,49285.54157999995
2022-06-22T10:00:00+02:00,1075.25,1082.79,1069.24,1081.45,1086.6099999999997,1086.6099999999997,1043.15,1010.5500000000001,977.95,923.62,1130.07,1162.67,1195.27,1249.6000000000001,1086.6099999999997,1086.6099999999997,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,36006.152,48639.569259999946
2022-06-22T11:00:00+02:00,1081.45,1097.05,1079.19,1091.24,1079.6666666666663,1079.6666666666663,1036.48,1004.09,971.7,917.72,1122.8500000000001,1155.24,1187.63,1241.6200000000001,1079.6666666666663,1079.6666666666663,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,62766.59989999999,46364.595954999946
2022-06-22T12:00:00+02:00,1091.25,1095.76,1085.83,1089.88,1080.3316666666663,1080.3316666666663,1037.1200000000001,1004.71,972.3000000000001,918.28,1123.54,1155.95,1188.3600000000001,1242.38,1080.3316666666663,1080.3316666666663,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,38232.694700000015,44200.436564999945
2022-06-22T13:00:00+02:00,1089.88,1106.01,1088.08,1097.33,1085.0316666666665,1085.0316666666665,1041.63,1009.08,976.53,922.28,1128.43,1160.98,1193.53,1247.79,1085.0316666666665,1085.0316666666665,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,48035.42650000002,43954.27082499995
2022-06-22T14:00:00+02:00,1097.33,1097.45,1070.83,1082.79,1091.0791666666664,1091.0791666666664,1047.44,1014.7,981.97,927.4200000000001,1134.72,1167.45,1200.19,1254.74,1091.0791666666664,1091.0791666666664,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,65249.12030000001,45425.20217999995
2022-06-22T15:00:00+02:00,1082.8,1115.83,1075.63,1111.92,1091.0349999999999,1091.0349999999999,1047.39,1014.66,981.9300000000001,927.38,1134.68,1167.41,1200.14,1254.69,1091.0349999999999,1091.0349999999999,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,99512.05489999999,48416.672124999954
2022-06-22T16:00:00+02:00,1111.92,1125,1107.63,1110.37,1092.9899999999998,1092.9899999999998,1049.27,1016.48,983.69,929.04,1136.71,1169.5,1202.29,1256.94,1092.9899999999998,1092.9899999999998,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,82167.93279999998,50889.95452499995
2022-06-22T17:00:00+02:00,1110.37,1110.87,1073.91,1075.02,1099.1249999999998,1099.1249999999998,1055.16,1022.19,989.21,934.26,1143.09,1176.06,1209.04,1263.99,1099.1249999999998,1099.1249999999998,0,0,0,0,25.328492221005106,23.340668635243883,22.820413111670828,3,90052.7781,52796.47531499995
