time,ema(12),entry level 1,entry level 2,entry level 3,entry level 4,ema(16)
1654090200,31666.4,30399.7,29449.7,28499.7,26916.4,31661.9
1654092000,31650.4,30384.4,29434.9,28485.4,26902.9,31650.3
1654093800,31584.7,30321.4,29373.8,28426.3,26847,31600
1654095600,31496.8,30236.9,29292,28347.1,26772.2,31530.9
1654097400,31390,30134.4,29192.7,28251,26681.5,31445.3
1654099200,31264.2,30013.6,29075.7,28137.8,26574.6,31342.6
1654101000,31131.9,29886.6,28952.7,28018.7,26462.1,31232.2
1654102800,30988.9,29749.4,28819.7,27890.1,26340.6,31111.1
1654104600,30854.8,29620.6,28694.9,27769.3,26226.6,30994.1
1654106400,30763.6,29533,28610.1,27687.2,26149,30908
1654108200,30687.2,29459.7,28539.1,27618.5,26084.1,30832.6
1654110000,30606.8,29382.5,28464.3,27546.1,26015.7,30754
1654111800,30538.5,29317,28400.8,27484.7,25957.7,30684.5
1654113600,30433.6,29216.3,28303.3,27390.3,25868.6,30587.1
1654115400,30301.4,29089.3,28180.3,27271.2,25756.1,30467.9
1654117200,30205.7,28997.5,28091.3,27185.1,25674.8,30375.1
1654119000,30120.3,28915.5,28011.9,27108.3,25602.3,30289.9
1654120800,30044.1,28842.4,27941,27039.7,25537.5,30211.7
1654122600,29993.7,28794,27894.1,26994.3,25494.6,30153.4
1654124400,29974.2,28775.2,27876,26976.8,25478.1,30119.7
1654126200,29956.2,28757.9,27859.2,26960.6,25462.7,30088.8
1654128000,29924.7,28727.7,27830,26932.2,25436,30049.1
1654129800,29892.5,28696.8,27800.1,26903.3,25408.7,30009.9
1654131600,29867.3,28672.6,27776.6,26880.6,25387.2,29976.8
1654133400,29857.7,28663.4,27767.6,26871.9,25379,29956.6
1654135200,29852.1,28658,27762.4,26866.9,25374.2,29940.6
1654137000,29849.7,28655.7,27760.2,26864.7,25372.2,29928.4
1654138800,29842.8,28649.1,27753.8,26858.5,25366.4,29913.9
1654140600,29829.8,28636.6,27741.7,26846.8,25355.3,29895.5
1654142400,29813.8,28621.3,27726.9,26832.5,25341.8,29875.6
1654144200,29809.4,28617,27722.8,26828.5,25338,29865
1654146000,29802.8,28610.7,27716.6,26822.5,25332.4,29853.4
1654147800,29804.3,28612.1,27718,26823.8,25333.6,29848.6
1654149600,29812.1,28619.6,27725.3,26830.9,25340.3,29849.3
1654151400,29822.1,28629.2,27734.6,26839.9,25348.8,29852.6
1654153200,29849.8,28655.8,27760.3,26864.8,25372.3,29870.2
1654155000,29876.2,28681.1,27784.8,26888.5,25394.7,29887.9
1654156800,29890.4,28694.7,27798,26901.3,25406.8,29897.4
1654158600,29901.6,28705.5,27808.5,26911.4,25416.4,29905.2
1654160400,29910.8,28714.3,27817,26919.7,25424.2,29911.8
1654162200,29917.6,28720.9,27823.3,26925.8,25429.9,29916.8
1654164000,29920.2,28723.4,27825.8,26928.2,25432.2,29918.9
1654165800,29932,28734.7,27836.7,26938.8,25442.2,29928.1
1654167600,29950.6,28752.6,27854.1,26955.6,25458,29942.8
1654169400,29978.7,28779.5,27880.2,26980.8,25481.9,29965.2
1654171200,30003.5,28803.4,27903.3,27003.2,25503,29985.8
1654173000,30018.5,28817.7,27917.2,27016.6,25515.7,29999.3
1654174800,30001.5,28801.4,27901.4,27001.3,25501.3,29988.6
1654176600,29990.1,28790.5,27890.8,26991.1,25491.6,29981.4
1654178400,29979.2,28780,27880.6,26981.2,25482.3,29974
1654180200,29975.8,28776.8,27877.5,26978.2,25479.4,29972.1
1654182000,30008.6,28808.2,27908,27007.7,25507.3,29997.6
1654183800,30048.8,28846.8,27945.4,27043.9,25541.5,30029.6
1654185600,30082.3,28879,27976.6,27074.1,25570,30057.5
1654187400,30113.2,28908.6,28005.3,27101.9,25596.2,30084
1654189200,30138.1,28932.5,28028.4,27124.2,25617.3,30106.5
1654191000,30151.3,28945.3,28040.7,27136.2,25628.6,30120.4
1654192800,30163.6,28957,28052.1,27147.2,25639,30133.4
1654194600,30161.8,28955.3,28050.5,27145.6,25637.5,30135.5
1654196400,30158.1,28951.8,28047,27142.3,25634.4,30135.8
1654198200,30167.2,28960.5,28055.5,27150.5,25642.1,30145.4
1654200000,30189.8,28982.2,28076.5,27170.8,25661.3,30165.2
1654201800,30204.1,28995.9,28089.8,27183.7,25673.5,30179.1
1654203600,30215.9,29007.3,28100.8,27194.3,25683.5,30191
1654205400,30234.5,29025.1,28118.1,27211.1,25699.3,30208.2
1654207200,30268.5,29057.7,28149.7,27241.6,25728.2,30237.3
1654209000,30300.9,29088.9,28179.9,27270.9,25755.8,30265.8
1654210800,30340.9,29127.2,28217,27306.8,25789.7,30300.4
1654212600,30371.9,29157.1,28245.9,27334.8,25816.2,30329
1654214400,30383.9,29168.6,28257.1,27345.5,25826.4,30343.2
1654216200,30392,29176.3,28264.6,27352.8,25833.2,30354.2
1654218000,30400.6,29184.5,28272.5,27360.5,25840.5,30365.1
1654219800,30425.5,29208.5,28295.7,27383,25861.7,30388.4
1654221600,30453.8,29235.7,28322.1,27408.4,25885.7,30414.4
1654223400,30471,29252.1,28338,27423.9,25900.3,30432.2
1654225200,30477.9,29258.8,28344.5,27430.2,25906.3,30442.1
1654227000,30482.4,29263.1,28348.6,27434.1,25910,30449.7
1654228800,30484.8,29265.4,28350.9,27436.3,25912.1,30455.4
1654230600,30481.5,29262.3,28347.8,27433.4,25909.3,30456.3
1654232400,30481.5,29262.3,28347.8,27433.4,25909.3,30459.3
1654234200,30490.1,29270.5,28355.8,27441.1,25916.6,30468.5
1654236000,30491.5,29271.9,28357.1,27442.4,25917.8,30472.1
1654237800,30481.2,29261.9,28347.5,27433,25909,30466.5
1654239600,30464.2,29245.7,28331.7,27417.8,25894.6,30455.3
1654241400,30458.4,29240.1,28326.3,27412.6,25889.7,30451.9
1654243200,30458.8,29240.4,28326.6,27412.9,25889.9,30452.9
1654245000,30459.5,29241.1,28327.3,27413.5,25890.6,30454.1
1654246800,30440,29222.4,28309.2,27396,25874,30439.9
1654248600,30407.9,29191.6,28279.3,27367.1,25846.7,30415.3
1654250400,30363.1,29148.6,28237.7,27326.8,25808.6,30380.2
1654252200,30291,29079.3,28170.6,27261.9,25747.3,30323
1654254000,30213.5,29004.9,28098.5,27192.1,25681.4,30260
1654255800,30148.1,28942.2,28037.7,27133.3,25625.9,30204.5
1654257600,30088.9,28885.4,27982.7,27080,25575.6,30152.7
1654259400,30023.9,28822.9,27922.2,27021.5,25520.3,30095.4
1654261200,29952.7,28754.5,27856,26957.4,25459.8,30032.5
1654263000,29906.7,28710.4,27813.2,26916,25420.7,29988
1654264800,29869.3,28674.5,27778.4,26882.3,25388.9,29949.8
1654266600,29812.6,28620.1,27725.8,26831.4,25340.8,29897
1654268400,29756,28565.8,27673.1,26780.4,25292.6,29843.8
1654270200,29716.3,28527.6,27636.1,26744.6,25258.8,29803.1
1654272000,29679.7,28492.5,27602.1,26711.7,25227.7,29764.9
1654273800,29652.6,28466.5,27576.9,26687.3,25204.7,29734.1
1654275600,29637.1,28451.6,27562.5,26673.4,25191.5,29712.7
1654277400,29617.2,28432.5,27544,26655.5,25174.7,29688.6
1654279200,29602.8,28418.7,27530.6,26642.5,25162.4,29669.2
1654281000,29593.7,28409.9,27522.1,26634.3,25154.6,29654.4
1654282800,29587.6,28404.1,27516.5,26628.9,25149.5,29642.6
1654284600,29584.5,28401.1,27513.6,26626.1,25146.8,29633.8
1654286400,29587.2,28403.7,27516.1,26628.5,25149.1,29630
1654288200,29598.6,28414.7,27526.7,26638.8,25158.8,29633.7
1654290000,29614.5,28430,27541.5,26653.1,25172.4,29641.8
1654291800,29640.1,28454.5,27565.3,26676.1,25194.1,29658.1
1654293600,29668.4,28481.7,27591.6,26701.6,25218.1,29677.6
1654295400,29684.2,28496.8,27606.3,26715.8,25231.5,29688.6
1654297200,29687.6,28500.1,27609.5,26718.9,25234.5,29690.7
1654299000,29688.1,28500.6,27609.9,26719.3,25234.9,29690.7
1654300800,29693.4,28505.7,27614.9,26724.1,25239.4,29694.5
1654302600,29699.1,28511.1,27620.1,26729.1,25244.2,29698.7
1654304400,29690.8,28503.2,27612.5,26721.7,25237.2,29692.4
1654306200,29674.5,28487.5,27597.3,26707,25223.3,29679.7
1654308000,29655.6,28469.3,27579.7,26690,25207.2,29664.7
1654309800,29637.3,28451.8,27562.7,26673.6,25191.7,29649.6
1654311600,29630.4,28445.2,27556.2,26667.3,25185.8,29642.9
1654313400,29622.2,28437.3,27548.6,26660,25178.9,29635.1
1654315200,29622.6,28437.7,27549,26660.3,25179.2,29633.9
1654317000,29632.6,28447.3,27558.3,26669.3,25187.7,29640.2
1654318800,29643.1,28457.3,27568,26678.8,25196.6,29647.3
1654320600,29648.5,28462.6,27573.1,26683.7,25201.2,29651
1654322400,29654.2,28468.1,27578.4,26688.8,25206.1,29655.1
1654324200,29660.3,28473.9,27584.1,26694.3,25211.2,29659.6
1654326000,29662.7,28476.2,27586.3,26696.5,25213.3,29661.6
1654327800,29666.3,28479.7,27589.7,26699.7,25216.4,29664.5
1654329600,29674.9,28487.9,27597.6,26707.4,25223.6,29671.2
1654331400,29686.9,28499.4,27608.8,26718.2,25233.8,29680.8
1654333200,29696.2,28508.4,27617.5,26726.6,25241.8,29688.7
1654335000,29699.7,28511.7,27620.7,26729.7,25244.7,29692.2
1654336800,29706.5,28518.2,27627.1,26735.9,25250.5,29698.3
1654338600,29709.7,28521.3,27630,26738.8,25253.3,29701.7
1654340400,29711.1,28522.7,27631.3,26740,25254.4,29703.7
1654342200,29706.3,28518.1,27626.9,26735.7,25250.4,29700.9
1654344000,29696.5,28508.7,27617.8,26726.9,25242.1,29694.1
1654345800,29677,28489.9,27599.6,26709.3,25225.5,29679.5
1654347600,29663.6,28477,27587.1,26697.2,25214,29668.9
1654349400,29656,28469.8,27580.1,26690.4,25207.6,29662.5
1654351200,29655.1,28468.9,27579.2,26689.6,25206.8,29661
1654353000,29676.5,28489.5,27599.2,26708.9,25225,29676.7
1654354800,29698.3,28510.4,27619.5,26728.5,25243.6,29693.4
1654356600,29721.8,28532.9,27641.3,26749.6,25263.5,29711.9
1654358400,29736.3,28546.8,27654.7,26762.6,25275.8,29724.1
1654360200,29741,28551.4,27659.2,26766.9,25279.9,29729.2
1654362000,29733.7,28544.4,27652.4,26760.4,25273.7,29725
1654363800,29725.4,28536.4,27644.6,26752.9,25266.6,29719.7
1654365600,29727.9,28538.7,27646.9,26755.1,25268.7,29722.2
1654367400,29733.7,28544.4,27652.4,26760.4,25273.7,29727.4
1654369200,29734.7,28545.3,27653.2,26761.2,25274.5,29728.8
1654371000,29725.8,28536.7,27645,26753.2,25266.9,29722.7
1654372800,29719.3,28530.5,27639,26747.4,25261.4,29718.1
1654374600,29721.2,28532.4,27640.7,26749.1,25263,29719.7
1654376400,29727.2,28538.1,27646.3,26754.5,25268.1,29724.5
1654378200,29739,28549.4,27657.2,26765.1,25278.1,29733.8
1654380000,29760.2,28569.8,27677,26784.2,25296.1,29750.6
1654381800,29771.5,28580.6,27687.5,26794.3,25305.8,29760.4
1654383600,29775.2,28584.2,27690.9,26797.7,25308.9,29764.6
1654385400,29782.5,28591.2,27697.7,26804.2,25315.1,29771.4
1654387200,29794.5,28602.7,27708.9,26815,25325.3,29781.9
1654389000,29795.6,28603.7,27709.9,26816,25326.2,29784.2
1654390800,29785.1,28593.7,27700.1,26806.6,25317.3,29777.5
1654392600,29774.5,28583.5,27690.3,26797,25308.3,29770.3
1654394400,29769.3,28578.5,27685.5,26792.4,25303.9,29766.8
1654396200,29772.1,28581.2,27688,26794.9,25306.3,29769.2
1654398000,29774.8,28583.8,27690.6,26797.3,25308.6,29771.7
1654399800,29775.6,28584.6,27691.3,26798.1,25309.3,29772.6
1654401600,29769.8,28579,27685.9,26792.8,25304.3,29768.5
1654403400,29762.9,28572.3,27679.5,26786.6,25298.4,29763.4
1654405200,29762.7,28572.2,27679.3,26786.5,25298.3,29763.2
1654407000,29768.5,28577.7,27684.7,26791.6,25303.2,29767.6
1654408800,29770.3,28579.5,27686.4,26793.3,25304.7,29769
1654410600,29767.3,28576.6,27683.6,26790.6,25302.2,29766.9
1654412400,29766.9,28576.2,27683.2,26790.2,25301.9,29766.7
1654414200,29760.9,28570.4,27677.6,26784.8,25296.7,29762.1
1654416000,29748.7,28558.7,27666.3,26773.8,25286.4,29752.6
1654417800,29741.9,28552.3,27660,26767.7,25280.6,29747
1654419600,29726.3,28537.2,27645.4,26753.6,25267.3,29734.4
1654421400,29709.1,28520.8,27629.5,26738.2,25252.8,29720.3
1654423200,29701.3,28513.2,27622.2,26731.1,25246.1,29713
1654425000,29695.5,28507.6,27616.8,26725.9,25241.1,29707.2
1654426800,29686.2,28498.7,27608.1,26717.6,25233.2,29698.7
1654428600,29686.8,28499.4,27608.8,26718.1,25233.8,29697.7
1654430400,29694.1,28506.3,27615.5,26724.7,25240,29702
1654432200,29700.9,28512.9,27621.9,26730.8,25245.8,29706.3
1654434000,29704,28515.8,27624.7,26733.6,25248.4,29708
1654435800,29701.1,28513,27622,26731,25245.9,29705.3
1654437600,29702.4,28514.3,27623.2,26732.2,25247,29705.8
1654439400,29715,28526.4,27634.9,26743.5,25257.7,29715
1654441200,29731.2,28541.9,27650,26758.1,25271.5,29727.4
1654443000,29756,28565.8,27673.1,26780.4,25292.6,29746.9
1654444800,29787.5,28596,27702.4,26808.7,25319.4,29772
1654446600,29795.8,28604,27710.1,26816.3,25326.5,29780.2
1654448400,29822.8,28629.9,27735.2,26840.5,25349.4,29802.7
1654450200,29857.4,28663.1,27767.3,26871.6,25378.8,29831.5
1654452000,29885.7,28690.3,27793.7,26897.1,25402.8,29856.2
1654453800,29906.6,28710.4,27813.2,26916,25420.6,29875.7
1654455600,29919,28722.2,27824.6,26927.1,25431.1,29888.7
1654457400,29935.1,28737.7,27839.6,26941.6,25444.8,29904.6
1654459200,29956.4,28758.1,27859.4,26960.7,25462.9,29924.5
1654461000,29964.7,28766.1,27867.2,26968.2,25470,29934.6
1654462800,29953.7,28755.6,27857,26958.4,25460.7,29929.8
1654464600,29948.8,28750.9,27852.4,26953.9,25456.5,29928.8
1654466400,29954,28755.8,27857.2,26958.6,25460.9,29935.1
1654468200,29957.4,28759.2,27860.4,26961.7,25463.8,29940
1654470000,29960.9,28762.5,27863.7,26964.8,25466.8,29944.7
1654471800,29955.3,28757.1,27858.5,26959.8,25462,29942.3
1654473600,29955.3,28757.1,27858.4,26959.8,25462,29943.9
1654475400,29988.1,28788.6,27888.9,26989.3,25489.9,29970.3
1654477200,30060.3,28857.8,27956,27054.2,25551.2,30027.5
1654479000,30162.9,28956.4,28051.5,27146.6,25638.5,30109.9
1654480800,30280.1,29068.9,28160.5,27252.1,25738.1,30205.8
1654482600,30390.1,29174.5,28262.8,27351.1,25831.6,30298.6
1654484400,30489.6,29270,28355.3,27440.6,25916.2,30385.5
1654486200,30592.9,29369.1,28451.4,27533.6,26003.9,30476.7
1654488000,30695.1,29467.3,28546.4,27625.6,26090.8,30568.5
1654489800,30780.3,29549.1,28625.7,27702.3,26163.3,30648.6
1654491600,30848.2,29614.3,28688.8,27763.4,26221,30716
1654493400,30903.1,29667,28739.9,27812.8,26267.7,30773.5
1654495200,30948.7,29710.7,28782.3,27853.8,26306.4,30823.6
1654497000,31000.5,29760.5,28830.5,27900.4,26350.4,30878
1654498800,31048.5,29806.6,28875.1,27943.7,26391.3,30929.1
1654500600,31085,29841.6,28909.1,27976.5,26422.3,30971.1
1654502400,31128.1,29883,28949.2,28015.3,26458.9,31017.4
1654504200,31176.5,29929.5,28994.2,28058.9,26500,31067.5
1654506000,31219.2,29970.4,29033.8,28097.2,26536.3,31112.9
1654507800,31251.9,30001.8,29064.3,28126.7,26564.1,31150.4
1654509600,31281.7,30030.4,29092,28153.5,26589.4,31185.1
1654511400,31308.8,30056.5,29117.2,28178,26612.5,31217.3
1654513200,31331,30077.7,29137.8,28197.9,26631.3,31245
1654515000,31340.3,30086.6,29146.4,28206.2,26639.2,31262.2
1654516800,31350.3,30096.3,29155.8,28215.3,26647.8,31279.1
1654518600,31360.3,30105.9,29165.1,28224.3,26656.3,31295.1
1654520400,31370.2,30115.4,29174.3,28233.2,26664.6,31310.3
1654522200,31378.4,30123.3,29181.9,28240.6,26671.7,31323.7
1654524000,31409.1,30152.7,29210.4,28268.2,26697.7,31353.5
1654525800,31439.3,30181.7,29238.5,28295.3,26723.4,31383.2
1654527600,31428,30170.9,29228,28285.2,26713.8,31381.1
1654529400,31424.3,30167.4,29224.6,28281.9,26710.7,31383.8
1654531200,31422.8,30165.9,29223.2,28280.5,26709.4,31387.4
1654533000,31403,30146.9,29204.8,28262.7,26692.6,31376.5
1654534800,31376.5,30121.5,29180.2,28238.9,26670,31359.3
1654536600,31362.8,30108.3,29167.4,28226.5,26658.4,31350.9
1654538400,31357.9,30103.6,29162.9,28222.1,26654.2,31348.5
1654540200,31354.3,30100.1,29159.5,28218.9,26651.2,31346.9
1654542000,31347.7,30093.8,29153.4,28213,26645.6,31342.7
1654543800,31352,30098,29157.4,28216.8,26649.2,31346.6
1654545600,31363.2,30108.7,29167.8,28226.9,26658.7,31355.8
1654547400,31373.2,30118.3,29177.1,28235.9,26667.2,31364.3
1654549200,31393.9,30138.1,29196.3,28254.5,26684.8,31381.2
1654551000,31411.1,30154.7,29212.4,28270,26699.5,31395.9
1654552800,31420,30163.2,29220.6,28278,26707,31404.4
1654554600,31419.9,30163.1,29220.5,28277.9,26706.9,31406.2
1654556400,31413.1,30156.6,29214.2,28271.8,26701.2,31402.6
1654558200,31405.1,30148.9,29206.7,28264.6,26694.3,31397.7
1654560000,31348.2,30094.2,29153.8,28213.4,26645.9,31355.1
1654561800,31212.5,29964,29027.7,28091.3,26530.7,31250.5
1654563600,31033.4,29792.1,28861.1,27930.1,26378.4,31109.1
1654565400,30824.9,29591.9,28667.1,27742.4,26201.1,30940.7
1654567200,30607.6,29383.3,28465.1,27546.9,26016.5,30760.9
1654569000,30414.3,29197.7,28285.3,27372.9,25852.2,30595.1
1654570800,30272.8,29061.9,28153.7,27245.5,25731.9,30465.6
1654572600,30166.5,28959.8,28054.8,27149.9,25641.5,30361.6
1654574400,30071.5,28868.6,27966.5,27064.3,25560.7,30266
1654576200,29991,28791.3,27891.6,26991.9,25492.3,30181.5
1654578000,29912,28715.5,27818.2,26920.8,25425.2,30098.8
1654579800,29848.9,28655,27759.5,26864,25371.6,30028.5
1654581600,29794.3,28602.5,27708.7,26814.9,25325.1,29965.6
1654583400,29749.3,28559.3,27666.8,26774.3,25286.9,29911
1654585200,29716.9,28528.2,27636.7,26745.2,25259.3,29867.2
1654587000,29693.6,28505.9,27615.1,26724.3,25239.6,29831.8
1654588800,29680.1,28492.9,27602.5,26712.1,25228.1,29805.2
1654590600,29676.1,28489.1,27598.8,26708.5,25224.7,29787.4
1654592400,29665.7,28479.1,27589.1,26699.1,25215.9,29766.4
1654594200,29651.5,28465.4,27575.9,26686.3,25203.8,29743.6
1654596000,29640.1,28454.5,27565.3,26676.1,25194.1,29724.1
1654597800,29634.7,28449.4,27560.3,26671.3,25189.5,29710.1
1654599600,29617.6,28432.9,27544.3,26655.8,25174.9,29688.1
1654601400,29602.6,28418.5,27530.4,26642.3,25162.2,29668.4
1654603200,29583.2,28399.9,27512.4,26624.9,25145.8,29645.8
1654605000,29568.2,28385.5,27498.5,26611.4,25133,29627
1654606800,29561,28378.6,27491.7,26604.9,25126.9,29614.6
1654608600,29561.3,28378.9,27492,26605.2,25127.1,29608.5
1654610400,29569.5,28386.7,27499.7,26612.6,25134.1,29609.2
1654612200,29609.3,28424.9,27536.6,26648.4,25167.9,29635
1654614000,29652.2,28466.1,27576.6,26687,25204.4,29664.8
1654615800,29682,28494.7,27604.3,26713.8,25229.7,29686.1
1654617600,29706.5,28518.3,27627.1,26735.9,25250.5,29704.3
1654619400,29732.3,28543,27651,26759,25272.4,29724.3
1654621200,29762.5,28572,27679.2,26786.3,25298.2,29748.4
1654623000,29789.2,28597.6,27704,26810.3,25320.8,29770.4
1654624800,29832.3,28639,27744,26849.1,25357.4,29805.6
1654626600,29888.6,28693.1,27796.4,26899.8,25405.3,29851.8
1654628400,29954.1,28755.9,27857.3,26958.7,25461,29906.2
1654630200,30088.4,28884.9,27982.2,27079.6,25575.1,30014.5
1654632000,30268.9,29058.1,28150.1,27242,25728.6,30161.3
1654633800,30436.7,29219.3,28306.2,27393.1,25871.2,30302.3
1654635600,30580.9,29357.7,28440.3,27522.8,25993.8,30428.4
1654637400,30701.4,29473.4,28552.3,27631.3,26096.2,30538.5
1654639200,30808.8,29576.4,28652.2,27727.9,26187.5,30639.7
1654641000,30857.8,29623.5,28697.8,27772,26229.2,30697.1
1654642800,30904.8,29668.6,28741.4,27814.3,26269.1,30751.9
1654644600,30947.7,29709.8,28781.4,27852.9,26305.6,30802.7
1654646400,30984.7,29745.3,28815.7,27886.2,26337,30848.1
1654648200,31015.7,29775.1,28844.6,27914.2,26363.4,30887.9
1654650000,31015,29774.4,28844,27913.5,26362.8,30902.4
1654651800,31030.3,29789.1,28858.2,27927.3,26375.8,30927.3
1654653600,31045.8,29804,28872.6,27941.2,26388.9,30951.3
1654655400,31047,29805.1,28873.7,27942.3,26390,30963.3
1654657200,30980.2,29741,28811.5,27882.1,26333.1,30922.1
1654659000,30843.4,29609.6,28684.3,27759,26216.9,30824.3
1654660800,30736.4,29506.9,28584.8,27662.8,26125.9,30744.7
1654662600,30664.6,29438.1,28518.1,27598.2,26064.9,30688.9
1654664400,30603.9,29379.7,28461.6,27543.5,26013.3,30639.5
1654666200,30576.7,29353.6,28436.3,27519,25990.2,30614.6
1654668000,30565.5,29342.9,28426,27509,25980.7,30601.6
1654669800,30551.2,29329.2,28412.6,27496.1,25968.5,30586.4
1654671600,30535.1,29313.7,28397.7,27481.6,25954.9,30570
1654673400,30527.5,29306.4,28390.6,27474.8,25948.4,30560
1654675200,30528.2,29307.1,28391.2,27475.4,25949,30556.7
1654677000,30525.2,29304.2,28388.4,27472.7,25946.4,30551.1
1654678800,30515.1,29294.5,28379,27463.6,25937.8,30540.3
1654680600,30511.4,29291,28375.6,27460.3,25934.7,30534.5
1654682400,30505.2,29284.9,28369.8,27454.6,25929.4,30527
1654684200,30488.5,29268.9,28354.3,27439.6,25915.2,30511.7
1654686000,30475.4,29256.4,28342.1,27427.9,25904.1,30499
1654687800,30469.2,29250.4,28336.4,27422.3,25898.8,30491.5
1654689600,30442.6,29224.9,28311.7,27398.4,25876.2,30468.5
1654691400,30404.9,29188.7,28276.5,27364.4,25844.1,30436.6
1654693200,30379.1,29163.9,28252.5,27341.2,25822.2,30413.1
1654695000,30407.7,29191.4,28279.1,27366.9,25846.5,30431
1654696800,30442.7,29225,28311.7,27398.4,25876.3,30455
1654698600,30445.5,29227.7,28314.3,27401,25878.7,30455.7
1654700400,30447.7,29229.8,28316.4,27402.9,25880.6,30456.2
1654702200,30452.1,29234,28320.5,27406.9,25884.3,30458.6
1654704000,30453.6,29235.4,28321.8,27408.2,25885.5,30458.9
1654705800,30438.7,29221.1,28308,27394.8,25872.9,30446.9
1654707600,30427.4,29210.3,28297.5,27384.6,25863.3,30437.3
1654709400,30418.6,29201.8,28289.3,27376.7,25855.8,30429.4
1654711200,30399.1,29183.1,28271.1,27359.2,25839.2,30413.2
1654713000,30364.4,29149.8,28238.9,27327.9,25809.7,30385
1654714800,30340.1,29126.5,28216.3,27306.1,25789.1,30364.1
1654716600,30318.8,29106,28196.4,27286.9,25770.9,30344.9
1654718400,30295,29083.2,28174.4,27265.5,25750.8,30323.7
1654720200,30284.1,29072.7,28164.2,27255.7,25741.5,30311.9
1654722000,30282.1,29070.8,28162.4,27253.9,25739.8,30307.1
1654723800,30297.2,29085.3,28176.4,27267.5,25752.7,30315.8
1654725600,30309.6,29097.3,28188,27278.7,25763.2,30323.1
1654727400,30312.5,29100,28190.7,27281.3,25765.7,30323.7
1654729200,30310.8,29098.4,28189.1,27279.7,25764.2,30321.1
1654731000,30302.9,29090.8,28181.7,27272.6,25757.4,30313.8
1654732800,30282.8,29071.5,28163,27254.5,25740.4,30297.2
1654734600,30266.5,29055.8,28147.8,27239.8,25726.5,30283
1654736400,30265.5,29054.9,28146.9,27238.9,25725.7,30280.3
1654738200,30254.4,29044.2,28136.6,27229,25716.3,30270.1
1654740000,30236.3,29026.9,28119.8,27212.7,25700.9,30254.4
1654741800,30229,29019.8,28113,27206.1,25694.6,30246.7
1654743600,30229.4,29020.2,28113.3,27206.4,25695,30244.9
1654745400,30236,29026.5,28119.4,27212.4,25700.6,30248.1
1654747200,30242.4,29032.8,28125.5,27218.2,25706.1,30251.6
1654749000,30246.3,29036.4,28129,27221.7,25709.3,30253.5
1654750800,30260.8,29050.4,28142.6,27234.8,25721.7,30263.8
1654752600,30275,29064,28155.7,27247.5,25733.7,30274.2
1654754400,30281.5,29070.2,28161.8,27253.3,25739.3,30279.3
1654756200,30287.5,29076,28167.3,27258.7,25744.3,30284.1
1654758000,30300.7,29088.7,28179.7,27270.6,25755.6,30294.6
1654759800,30321.1,29108.2,28198.6,27289,25772.9,30310.9
1654761600,30342.9,29129.2,28218.9,27308.6,25791.5,30328.8
1654763400,30363,29148.5,28237.6,27326.7,25808.6,30345.9
1654765200,30391.7,29176,28264.2,27352.5,25832.9,30369.8
1654767000,30420.9,29204.1,28291.5,27378.8,25857.8,30394.7
1654768800,30441.9,29224.2,28310.9,27397.7,25875.6,30413.8
1654770600,30451,29233,28319.5,27405.9,25883.4,30424.1
1654772400,30446.5,29228.6,28315.2,27401.8,25879.5,30423.8
1654774200,30432.3,29215,28302,27389.1,25867.5,30415.6
1654776000,30400.3,29184.3,28272.3,27360.3,25840.2,30393.1
1654777800,30362.4,29147.9,28237,27326.2,25808,30365
1654779600,30327.4,29114.3,28204.5,27294.7,25778.3,30337.9
1654781400,30296.6,29084.8,28175.9,27267,25752.1,30313.1
1654783200,30280,29068.8,28160.4,27252,25738,30298.5
1654785000,30265.4,29054.7,28146.8,27238.8,25725.6,30285.1
1654786800,30242.7,29033,28125.7,27218.4,25706.3,30265.5
1654788600,30241.8,29032.2,28124.9,27217.6,25705.6,30262.1
1654790400,30244.1,29034.4,28127,27219.7,25707.5,30261.5
1654792200,30250,29040,28132.5,27225,25712.5,30264
1654794000,30262.1,29051.6,28143.8,27235.9,25722.8,30271.6
1654795800,30264.7,29054.1,28146.2,27238.3,25725,30272.5
1654797600,30265.5,29054.9,28146.9,27238.9,25725.7,30272.1
1654799400,30254.1,29043.9,28136.3,27228.7,25716,30262.6
1654801200,30234.4,29025,28118,27210.9,25699.2,30246.5
1654803000,30207,28998.7,28092.5,27186.3,25676,30224.2
1654804800,30185.6,28978.2,28072.6,27167.1,25657.8,30205.8
1654806600,30180.6,28973.4,28068,27162.6,25653.5,30199.6
1654808400,30182.6,28975.3,28069.8,27164.4,25655.2,30198.9
1654810200,30180.2,28973,28067.6,27162.2,25653.2,30195.2
1654812000,30168.9,28962.1,28057.1,27152,25643.5,30184.7
1654813800,30154.4,28948.3,28043.6,27139,25631.3,30171.8
1654815600,30141.3,28935.6,28031.4,27127.1,25620.1,30159.7
1654817400,30134.8,28929.4,28025.4,27121.3,25614.6,30152.6
1654819200,30100.2,28896.2,27993.2,27090.2,25585.2,30124.1
1654821000,30051.8,28849.7,27948.2,27046.6,25544,30084.2
1654822800,30025.5,28824.4,27923.7,27022.9,25521.6,30060.3
1654824600,30010.2,28809.8,27909.5,27009.2,25508.6,30044.5
1654826400,30001.4,28801.3,27901.3,27001.2,25501.2,30033.7
1654828200,30002.9,28802.8,27902.7,27002.6,25502.5,30031.1
1654830000,30027.3,28826.2,27925.4,27024.6,25523.2,30046.4
