time,entry level 1,entry level 2,entry level 3
1511963940,414.652039,407.247559,399.843048
1511967540,418.038300,410.573334,403.108368
1511971140,420.841949,413.326904,405.811859
1511974740,422.916412,415.364349,407.812256
1511978340,423.789703,416.222046,408.654358
1511981940,423.387207,415.826721,408.266235
1511985540,419.675018,412.180847,404.686646
1511989140,414.295715,406.897583,399.499451
1511992740,407.487244,400.210693,392.934143
1511996340,400.341187,393.192230,386.043274
1511999940,393.137970,386.117676,379.097351
1512003540,387.220795,380.306152,373.391479
1512007140,383.207458,376.364471,369.521484
1512010740,380.172180,373.383392,366.594604
1512014340,378.411011,371.653687,364.896332
1512017940,380.172913,373.384125,366.595306
1512021540,382.637024,375.804199,368.971405
1512025140,383.788361,376.934998,370.081635
1512028740,383.722015,376.869843,370.017670
1512032340,384.952118,378.077972,371.203827
1512035940,386.225006,379.328125,372.431244
1512039540,384.934631,378.060791,371.186951
1512043140,382.701660,375.867706,369.033752
1512046740,380.153961,373.365509,366.577026
1512050340,375.862823,369.150970,362.439148
1512053940,371.516022,364.881805,358.247589
1512057540,368.341949,361.764404,355.186890
1512061140,364.951324,358.434326,351.917358
1512064740,361.436005,354.981812,348.527588
1512068340,358.560425,352.157562,345.754700
1512071940,357.997253,351.604462,345.211639
1512075540,358.138733,351.743378,345.348053
1512079140,358.330719,351.931976,345.533203
1512082740,360.640503,354.200470,347.760468
1512086340,363.811157,357.314514,350.817902
1512089940,366.297119,359.756104,353.215088
1512093540,368.793549,362.207947,355.622345
1512097140,370.801178,364.179718,357.558289
1512100740,372.075775,365.431549,358.787354
1512104340,372.653259,365.998749,359.344208
1512107940,372.935699,366.276123,359.616577
1512111540,372.621429,365.967468,359.313507
1512115140,371.333466,364.702515,358.071564
1512118740,370.548157,363.931244,357.314301
1512122340,370.959412,364.335144,357.710876
1512125940,372.005768,365.362823,358.719849
1512129540,372.746124,366.089935,359.433746
1512133140,374.146362,367.465179,360.783997
1512136740,376.137970,369.421204,362.704468
1512140340,378.289001,371.533844,364.778687
1512143940,380.708374,373.910004,367.111633
1512147540,383.604614,376.754547,369.904449
1512151140,386.050964,379.157196,372.263428
1512154740,388.081940,381.151917,374.221863
1512158340,390.175140,383.207733,376.240295
1512161940,392.878387,385.862701,378.847015
1512165540,395.070038,388.015198,380.960388
1512169140,396.130951,389.057190,381.983429
1512172740,396.878601,389.791473,382.704376
1512176340,398.270355,391.158356,384.046387
1512179940,399.881317,392.740570,385.599854
1512183540,401.560333,394.389618,387.218903
1512187140,402.763947,395.571747,388.379517
1512190740,403.059753,395.862274,388.664764
1512194340,402.813782,395.620667,388.427582
1512197940,402.769562,395.577240,388.384918
1512201540,403.033264,395.836243,388.639221
1512205140,403.726715,396.517303,389.307892
1512208740,404.354034,397.133423,389.912811
1512212340,404.680206,397.453766,390.227356
1512215940,404.278442,397.059174,389.839935
1512219540,404.040985,396.825958,389.610931
1512223140,404.516144,397.292633,390.069153
1512226740,404.471436,397.248718,390.026001
1512230340,403.590332,396.383362,389.176392
1512233940,402.595032,395.405823,388.216644
1512237540,401.977661,394.799500,387.621338
1512241140,401.382172,394.214630,387.047089
1512244740,400.555298,393.402527,386.249756
1512248340,400.194855,393.048523,385.902191
1512251940,400.080627,392.936310,385.792023
1512255540,399.912170,392.770905,385.629608
1512259140,400.150391,393.004822,385.859283
1512262740,400.571594,393.418518,386.265472
1512266340,400.863007,393.704742,386.546478
1512269940,400.946381,393.786621,386.626892
1512273540,400.587891,393.434540,386.281189
1512277140,400.527130,393.374847,386.222595
1512280740,400.870331,393.711914,386.553528
1512284340,401.315613,394.149261,386.982910
1512287940,401.941223,394.763702,387.586182
1512291540,402.707825,395.516632,388.325409
1512295140,403.497040,396.291718,389.086426
1512298740,404.410919,397.189301,389.967682
1512302340,405.830597,398.583618,391.336639
1512305940,408.021759,400.735657,393.449554
1512309540,409.770782,402.453430,395.136108
1512313140,411.179291,403.836792,396.494293
1512316740,412.462616,405.097198,397.731812
1512320340,413.437744,406.054932,398.672119
1512323940,414.378357,406.978760,399.579132
1512327540,415.541382,408.121002,400.700623
1512331140,416.876251,409.432037,401.987823
1512334740,416.897400,409.452789,402.008209
1512338340,414.988678,407.578156,400.167664
1512341940,412.681366,405.312042,397.942749
1512345540,410.920410,403.582550,396.244690
1512349140,409.442871,402.131409,394.819916
1512352740,408.135010,400.846863,393.558746
1512356340,406.658936,399.397156,392.135376
1512359940,405.041870,397.808990,390.576111
1512363540,403.659393,396.451172,389.242981
1512367140,402.802856,395.609955,388.417023
1512370700,403.520111,396.314392,389.108673
1512374300,404.916962,397.686279,390.455627
1512377900,405.999023,398.749054,391.499054
1512381500,406.553192,399.293304,392.033447
1512385100,406.519165,399.259888,392.000641
1512388700,406.339813,399.083740,391.827667
1512392300,405.742371,398.496979,391.251556
1512395900,404.854248,397.624695,390.395172
1512399500,404.427673,397.205750,389.983826
1512403100,403.697052,396.488159,389.279297
1512406700,402.718018,395.526642,388.335236
1512410300,401.554504,394.383911,387.213287
1512413900,400.315186,393.166687,386.018188
1512417500,399.388641,392.256714,385.124756
1512421100,399.304077,392.173645,385.043213
1512424700,399.822998,392.683289,385.543579
1512428300,400.313232,393.164764,386.016327
1512431900,400.630676,393.476532,386.322418
1512435500,401.215942,394.051361,386.886810
1512439100,401.789551,394.614746,387.439911
1512442700,402.459900,395.273102,388.086334
1512446300,403.420441,396.216522,389.012573
1512449900,404.475800,397.253021,390.030243
1512453500,404.885101,397.654999,390.424927
1512457100,405.249451,398.012848,390.776245
1512460700,405.709534,398.464722,391.219910
1512464300,406.039368,398.788666,391.537964
1512467900,405.977142,398.727570,391.477966
1512471500,405.705414,398.460663,391.215942
1512475100,405.346893,398.108582,390.870239
1512478700,404.797363,397.568848,390.340302
1512482300,403.969513,396.755768,389.542023
1512485900,403.263916,396.062775,388.861633
1512489500,402.583374,395.394379,388.205383
1512493100,401.281799,394.116058,386.950317
1512496700,399.957642,392.815552,385.673462
1512500300,399.200043,392.071472,384.942902
1512503900,398.883087,391.760193,384.637268
1512507500,398.554230,391.437195,384.320160
1512511100,398.642700,391.524109,384.405487
1512514700,398.976440,391.851837,384.727264
1512518300,398.964508,391.840149,384.715790
1512521900,398.561035,391.443878,384.326721
1512525500,398.471588,391.356018,384.240479
1512529100,397.920105,390.814392,383.708679
1512532700,396.552917,389.471619,382.390320
1512536300,395.257172,388.199036,381.140869
1512539900,393.819763,386.787262,379.754761
1512543500,392.227020,385.222961,378.218903
1512547100,390.859344,383.879700,376.900085
1512550700,389.567261,382.610687,375.654144
1512554300,388.608398,381.668976,374.729523
1512557900,387.542358,380.621948,373.701569
1512561500,386.325378,379.426727,372.528046
1512565100,385.663055,378.776215,371.889374
1512568700,384.830841,377.958862,371.086884
1512572300,384.597748,377.729919,370.862122
1512575900,383.126282,376.284760,369.443207
1512579500,381.054718,374.250183,367.445618
1512583100,379.792786,373.010773,366.228760
1512586700,378.506531,371.747498,364.988434
1512590300,377.380463,370.641510,363.902588
1512593900,375.965393,369.251709,362.538055
1512597500,374.388214,367.702698,361.017212
1512601100,372.101044,365.456390,358.811737
1512604700,368.977051,362.388184,355.799286
1512608300,367.034302,360.480133,353.925934
1512611900,365.707214,359.176727,352.646240
1512615500,364.586487,358.076019,351.565552
1512619100,363.854889,357.357483,350.860077
1512622700,363.402313,356.912994,350.423676
1512626300,363.778809,357.282776,350.786713
1512629900,363.774933,357.278961,350.782959
1512633500,364.513580,358.004395,351.495239
1512637100,365.613647,359.084839,352.556030
1512640700,366.252655,359.712402,353.172180
1512644300,365.855011,359.321869,352.788757
1512647900,364.057129,357.556091,351.055084
1512651500,362.256805,355.787933,349.319061
1512655100,360.834930,354.391449,347.947968
1512658700,359.782257,353.357574,346.932892
1512662300,358.458832,352.057770,345.656738
1512665900,355.877808,349.522858,343.167908
1512669500,353.713165,347.396851,341.080566
1512673100,352.437622,346.144073,339.850555
1512676700,352.251190,345.960999,339.670776
1512680300,353.288788,346.980072,340.671326
1512683900,353.795563,347.477783,341.160004
1512687500,352.933197,346.630829,340.328430
1512691100,352.008118,345.722260,339.436401
1512694700,351.531494,345.254150,338.976807
1512698300,351.998657,345.712952,339.427277
1512701900,352.153961,345.865509,339.577026
1512705500,352.766693,346.467285,340.167877
1512709100,353.871887,347.552734,341.233582
1512712700,354.252502,347.926575,341.600616
1512716300,354.580139,348.248352,341.916565
1512719900,355.459991,349.112488,342.764984
1512723500,356.702484,350.332825,343.963135
1512727100,358.863251,352.454987,346.046722
1512730700,362.254608,355.785797,349.316956
1512734300,366.335022,359.793335,353.251648
1512737900,369.317078,362.722137,356.127197
1512741500,372.110046,365.465210,358.820404
1512745100,374.757141,368.065063,361.372955
1512748700,376.990601,370.258606,363.526642
1512752300,380.327240,373.535706,366.744141
1512755900,383.813873,376.960052,370.106232
1512759500,386.607330,379.703613,372.799927
1512763100,388.005127,381.076477,374.147797
1512766700,388.253784,381.320679,374.387573
1512770300,388.646545,381.706451,374.766327
1512773900,388.676697,381.736023,374.795380
1512777500,388.983185,382.037048,375.090942
1512781100,389.829254,382.868042,375.906799
1512784700,390.328003,383.357880,376.387726
1512788300,390.600983,383.625946,376.650940
1512791900,391.285431,384.298187,377.310944
1512795500,392.415375,385.407959,378.400543
1512799100,394.763306,387.713959,380.664612
1512802700,397.636688,390.536041,383.435394
1512806300,400.242249,393.095062,385.947906
1512809900,403.316681,396.114594,388.912506
1512813500,407.032745,399.764313,392.495850
1512817100,409.351501,402.041656,394.731812
1512820700,410.102051,402.778809,395.455536
1512824300,410.534454,403.203491,395.872498
1512827900,411.275024,403.930847,396.586639
1512831500,410.995056,403.655853,396.316650
1512835100,410.649414,403.316406,395.983368
1512838700,410.995758,403.656555,396.317352
1512842300,408.833557,401.532959,394.232361
1512845900,405.227081,397.990875,390.754700
1512849500,402.987335,395.791138,388.594940
1512853100,402.176025,394.994293,387.812592
1512856700,401.335510,394.168823,387.002106
1512860300,400.572327,393.419250,386.266174
1512863900,400.052185,392.908386,385.764618
1512867500,398.463562,391.348145,384.232727
1512871100,394.549652,387.504120,380.458588
1512874700,392.716034,385.703247,378.690460
1512878300,390.634766,383.659119,376.683502
1512881900,387.545746,380.625305,373.704834
1512885500,384.694946,377.825409,370.955841
1512889100,382.617310,375.784882,368.952423
1512892700,379.897522,373.113647,366.329773
1512896300,376.806366,370.077667,363.348969
1512899900,374.844666,368.151001,361.457336
1512903500,374.734802,368.043091,361.351410
1512907100,374.392822,367.707214,361.021637
1512910700,375.178864,368.479218,361.779602
1512914300,377.097046,370.363159,363.629303
1512917900,378.598389,371.837708,365.077026
1512921500,379.307648,372.534271,365.760925
1512925100,380.570801,373.774902,366.978973
1512928700,382.425293,375.596283,368.767273
1512932300,383.704742,376.852875,370.001007
1512935900,384.819397,377.947632,371.075867
1512939500,385.971497,379.079132,372.186798
1512943100,386.247345,379.350098,372.452820
1512946700,385.309418,378.428894,371.548370
1512950300,384.295868,377.433441,370.571014
1512953900,383.954132,377.097809,370.241486
1512957500,384.188934,377.328400,370.467896
1512961100,384.133514,377.273987,370.414459
1512964700,384.572968,377.705566,370.838196
1512968300,385.111328,378.234344,371.357330
1512971900,386.026917,379.133575,372.240234
1512975500,388.327179,381.392761,374.458374
1512979100,391.383362,384.394379,377.405396
1512982700,394.004242,386.968445,379.932648
1512986300,395.816956,388.748779,381.680634
1512989900,397.172211,390.079865,382.987488
1512993500,398.268890,391.156952,384.044983
1512997100,398.886993,391.764008,384.641022
1513000700,400.062164,392.918182,385.774231
1513004300,401.329193,394.162628,386.996033
1513007900,401.984711,394.806427,387.628113
1513011500,402.742554,395.550751,388.358917
1513015100,403.899994,396.687500,389.475006
1513018700,405.426880,398.187103,390.947327
1513022300,406.487335,399.228607,391.969910
1513025900,407.769196,400.487610,393.206024
1513029500,409.239685,401.931824,394.623993
1513033100,410.142151,402.818176,395.494202
1513036700,412.625702,405.257385,397.889069
1513040300,416.822296,409.379028,401.935791
1513043900,420.847778,413.332642,405.817505
1513047500,425.677551,418.076141,410.474762
1513051100,431.922607,424.209686,416.496796
1513054700,437.845642,430.026947,422.208282
1513058300,443.422058,435.503815,427.585541
1513061900,448.174774,440.171631,432.168518
1513065500,453.281860,445.187531,437.093201
1513069100,456.900940,448.742004,440.583069
1513072700,458.359772,450.174774,441.989777
1513076300,459.924316,451.711365,443.498444
1513079900,460.968719,452.737152,444.505554
1513083500,461.179932,452.944580,444.709229
1513087100,463.726654,455.445831,447.165009
1513090700,468.355896,459.992401,451.628906
1513094300,476.660370,468.148590,459.636810
1513097900,484.199219,475.552826,466.906403
1513101500,489.613281,480.870209,472.127106
1513105100,494.186371,485.361633,476.536865
1513108700,499.660248,490.737732,481.815247
1513112300,505.566498,496.538513,487.510559
1513115900,510.032410,500.924683,491.816956
1513119500,512.181519,503.035400,493.889313
1513123100,515.033508,505.836487,496.639465
1513126700,516.022034,506.807343,497.592651
1513130300,515.822937,506.611816,497.400696
1513133900,515.093811,505.895691,496.697571
1513137500,515.089661,505.891632,496.693604
1513141100,515.013550,505.816895,496.620239
1513144700,515.060242,505.862732,496.665222
1513148300,517.089294,507.855530,498.621796
1513151900,520.367126,511.074860,501.782593
1513155500,521.482727,512.170532,502.858368
1513159100,521.987061,512.665894,503.344696
1513162700,525.148254,515.770630,506.392975
1513166300,530.305908,520.836182,511.366425
1513169900,536.713074,527.128967,517.544800
1513173500,543.204163,533.504089,523.804016
1513177100,551.547974,541.698914,531.849854
1513180700,559.327942,549.339966,539.351990
1513184300,565.573975,555.474487,545.374939
1513187900,569.571533,559.400635,549.229675
1513191500,571.296509,561.094788,550.893066
1513195100,573.533813,563.292175,553.050476
1513198700,576.114136,565.826355,555.538574
1513202300,578.204651,567.879517,557.554443
1513205900,580.452393,570.087158,559.721985
1513209500,580.830811,570.458862,560.086853
1513213100,581.911194,571.519958,561.128662
1513216700,585.702637,575.243652,564.784668
1513220300,590.950684,580.398010,569.845276
1513223900,597.180908,586.516968,575.853027
1513227500,602.937683,592.170959,581.404175
1513231100,608.132507,597.273010,586.413513
1513234700,612.110596,601.180054,590.249512
1513238300,615.223938,604.237793,593.251648
1513241900,617.958557,606.923584,595.888611
1513245500,621.054810,609.964539,598.874268
1513249100,620.343628,609.266052,598.188538
1513252700,618.166565,607.127930,596.089233
1513256300,615.669189,604.675110,593.681030
1513259900,611.720276,600.796692,589.873108
1513263500,607.206726,596.363770,585.520813
1513267100,603.089844,592.320374,581.550964
1513270700,599.342651,588.640137,577.937561
1513274300,595.164551,584.536621,573.908691
1513277900,588.194458,577.690979,567.187500
1513281500,583.057190,572.645508,562.233765
1513285100,581.175964,570.797852,560.419678
1513288700,580.705444,570.335693,559.965942
1513292300,580.536987,570.170227,559.803528
1513295900,581.792114,571.402954,561.013794
1513299500,582.449097,572.048218,561.647339
1513303100,580.250671,569.889038,559.527405
1513306700,575.872253,565.588806,555.305359
1513310300,573.010986,562.778687,552.546326
1513313900,572.047546,561.832397,551.617249
1513317500,569.823303,559.647888,549.472473
1513321100,568.250977,558.103638,547.956299
1513324700,566.738464,556.618164,546.497803
1513328300,565.001587,554.912292,544.822998
1513331900,563.421021,553.359924,543.298828
1513335500,563.394287,553.333679,543.273071
1513339100,565.738281,555.635803,545.533386
1513342700,567.794312,557.655151,547.515930
1513346300,569.570068,559.399170,549.228271
1513349900,571.926514,561.713501,551.500549
1513353500,574.120300,563.868164,553.616028
1513357100,576.620605,566.323853,556.027039
1513360700,578.907532,568.569885,558.232300
1513364300,581.959839,571.567688,561.175537
1513367900,585.354126,574.901367,564.448608
1513371500,588.638977,578.127563,567.616150
1513375100,591.765442,581.198181,570.630920
1513378700,592.959045,582.370483,571.781982
1513382300,593.356201,582.760559,572.164917
1513385900,593.642273,583.041565,572.440796
1513389500,595.048645,584.422729,573.796875
1513393100,596.918945,586.259644,575.600403
1513396700,598.448486,587.761902,577.075317
1513400300,599.886658,589.174377,578.462097
1513403900,601.373901,590.635071,579.896240
1513407500,601.802429,591.055908,580.309448
1513411100,601.899170,591.150940,580.402771
1513414700,602.799194,592.034912,581.270630
1513418300,603.346558,592.572510,581.798462
1513421900,602.469849,591.711426,580.953064
1513425500,601.541382,590.799561,580.057739
1513429100,601.590698,590.848022,580.105347
1513432700,601.369751,590.631042,579.892273
1513436300,600.478943,589.756104,579.033264
1513439900,599.935974,589.222839,578.509705
1513443500,600.005005,589.290649,578.576233
1513447100,599.985535,589.271545,578.557495
1513450700,599.509644,588.804138,578.098572
1513454300,598.454529,587.767883,577.081177
1513457900,596.946411,586.286621,575.626892
1513461500,595.735229,585.097107,574.458984
1513465100,595.096252,584.469543,573.842834
1513468700,594.968140,584.343750,573.719299
1513472300,596.147217,585.501709,574.856262
1513475900,598.373352,587.688110,577.002869
1513479500,600.327759,589.607666,578.887512
1513483100,602.797974,592.033691,581.269470
1513486700,606.142883,595.318909,584.494934
1513490300,609.759521,598.870972,587.982422
1513493900,612.873352,601.929199,590.984985
1513497500,615.693970,604.699463,593.704956
1513501100,618.392639,607.349915,596.307190
1513504700,620.214600,609.139343,598.064087
1513508300,621.041443,609.951416,598.861389
1513511900,621.832825,610.728699,599.624512
1513515500,621.731018,610.628662,599.526306
1513519100,621.031982,609.942139,598.852295
1513522700,620.335632,609.258240,598.180786
1513526300,619.333984,608.274475,597.214905
1513529900,618.463379,607.419373,596.375427
1513533500,617.553162,606.525391,595.497681
1513537100,617.627991,606.598938,595.569824
1513540700,617.961487,606.926453,595.891418
1513544300,618.140381,607.102112,596.063904
1513547900,619.521851,608.458984,597.396118
1513551500,621.080811,609.990112,598.899353
1513555100,621.443481,610.346252,599.249084
1513558700,620.677856,609.594299,598.510803
1513562300,617.862793,606.829529,595.796265
1513565900,616.624390,605.613281,594.602112
1513569500,615.424683,604.434998,593.445251
1513573100,614.685547,603.709045,592.732483
1513576700,614.019592,603.054932,592.090332
1513580300,612.886963,601.942566,590.998108
1513583900,611.503479,600.583801,589.664062
1513587500,611.404297,600.486389,589.568420
1513591100,613.252502,602.301575,591.350647
1513595460,618.158081,607.119568,596.080994
1513599060,622.695435,611.575867,600.456299
1513606500,624.965088,613.804993,602.644897
1513610100,625.833557,614.657959,603.482361
1513613700,627.614380,616.406982,605.199585
1513617300,629.504395,618.263245,607.022095
1513620900,632.289368,620.998474,609.707581
1513624500,636.221741,624.860657,613.499512
1513628100,641.723816,630.264404,618.805054
1513631700,646.790771,635.240967,623.691101
1513635300,651.199585,639.570984,627.942444
1513638900,657.145935,645.411133,633.676392
1513642500,662.997742,651.158447,639.319214
1513646100,667.442932,655.524353,643.605713
1513649700,673.455444,661.429443,649.403442
1513653300,680.196533,668.050171,655.903809
1513656900,685.928040,673.679321,661.430603
1513660500,690.270996,677.944702,665.618408
1513664100,694.727661,682.321777,669.915955
1513667700,699.951904,687.452759,674.953613
1513671300,705.031738,692.441895,679.852051
1513674900,711.716248,699.007019,686.297791
1513678500,716.062805,703.276001,690.489136
1513682100,714.274170,701.519287,688.764404
1513685700,712.065796,699.350281,686.634827
1513689300,711.472961,698.768066,686.063232
1513692900,710.618347,697.928772,685.239136
1513696500,706.803833,694.182373,681.560852
1513700100,701.419189,688.893860,676.368530
1513703700,698.312927,685.843079,673.373169
1513707300,695.211792,682.797302,670.382812
1513710900,695.942932,683.515381,671.087830
1513714500,700.515015,688.005859,675.496643
1513718100,702.439819,689.896240,677.352661
1513721700,700.095276,687.593567,675.091858
1513725300,696.833252,684.389771,671.946350
1513728900,696.376526,683.941223,671.505920
1513732500,691.574463,679.224915,666.875366
1513736100,685.016357,672.783936,660.551453
1513739700,681.019775,668.858704,656.697632
1513743300,676.693420,664.609558,652.525757
1513746900,672.255188,660.250671,648.246094
1513750500,668.603027,656.663696,644.724365
1513754100,666.155945,654.260315,642.364685
1513757700,665.528381,653.643982,641.759521
1513761300,666.276794,654.378967,642.481201
1513764900,672.559509,660.549500,648.539551
1513768500,679.065857,666.939697,654.813538
1513772100,682.488098,670.300781,658.113525
1513775700,686.478333,674.219788,661.961243
1513779300,689.785828,677.468201,665.150635
1513782900,693.311096,680.930542,668.549988
1513786500,696.562195,684.123596,671.684998
1513790100,698.108032,685.641846,673.175659
1513793700,699.090515,686.606750,674.122986
1513797300,699.235107,686.748779,674.262451
1513800900,698.953430,686.472107,673.990784
1513804500,698.591980,686.117126,673.642273
1513808100,695.477966,683.058716,670.639465
1513811700,693.063721,680.687561,668.311401
1513815300,692.088562,679.729858,667.371094
1513818900,693.175720,680.797607,668.419434
1513822500,694.898743,682.489868,670.080933
1513826100,695.629150,683.207153,670.785217
1513829700,696.945496,684.500061,672.054626
1513833300,699.361023,686.872437,674.383850
1513836900,702.447327,689.903625,677.359924
1513840500,707.440186,694.807312,682.174438
1513844100,712.038513,699.323547,686.608582
1513847700,715.347961,702.573914,689.799866
1513851300,718.238647,705.412964,692.587280
1513854900,720.453857,707.588623,694.723389
1513858500,722.953674,710.043823,697.133911
1513862100,724.812073,711.869019,698.925964
1513865700,724.092407,711.162170,698.231995
1513869300,718.152588,705.328430,692.504333
1513872900,709.586853,696.915649,684.244446
1513876500,702.151306,689.612854,677.074463
1513880100,694.452515,682.051575,669.650635
1513883700,686.687866,674.425537,662.163269
1513887300,679.630981,667.494690,655.358398
1513890900,672.082153,660.080688,648.079224
1513894500,665.054932,653.178955,641.302979
1513898100,660.660461,648.862976,637.065491
1513901700,661.406677,649.595825,637.784973
1513905300,662.724487,650.890137,639.055786
1513908900,661.200562,649.393433,637.586243
1513912500,658.040100,646.289368,634.538696
1513916100,652.054626,640.410767,628.766968
1513919700,647.032349,635.478210,623.924072
1513923300,641.547852,630.091614,618.635376
1513926900,632.065002,620.778137,609.491272
1513930500,616.393738,605.386719,594.379700
1513934100,600.936157,590.205139,579.474121
1513937700,590.266235,579.725769,569.185303
1513941300,583.267212,572.851746,562.436279
1513944900,577.483215,567.171021,556.858826
1513948500,571.869629,561.657654,551.445679
1513952100,559.484985,549.494141,539.503357
1513955700,545.868286,536.120605,526.372986
1513959300,539.844116,530.204041,520.563965
1513962900,538.804077,529.182617,519.561096
1513966500,538.148804,528.539001,518.929199
1513970100,535.582886,526.018921,516.454956
1513973700,531.969604,522.470154,512.970703
1513977300,531.397461,521.908203,512.419006
1513980900,534.653687,525.106262,515.558899
1513984500,544.053833,534.338623,524.623352
1513988100,553.677368,543.790283,533.903198
1513991700,558.733215,548.755798,538.778442
1513995300,564.848694,554.762146,544.675537
1513998900,570.907104,560.712341,550.517578
1514002500,576.411133,566.118042,555.825012
1514006100,580.880676,570.507812,560.134949
1514009700,581.201965,570.823364,560.444763
1514013300,580.237549,569.876160,559.514771
1514016900,580.544006,570.177185,559.810303
1514020500,582.213562,571.816895,561.420227
1514024100,584.059570,573.629944,563.200317
1514027700,585.629944,575.172302,564.714600
1514031300,587.308716,576.821106,566.333435
1514034900,588.118347,577.616272,567.114136
1514038500,590.623779,580.076904,569.530090
1514042100,596.587646,585.934265,575.280945
1514045700,600.537292,589.813416,579.089539
1514049300,602.532776,591.773254,581.013733
1514052900,605.002686,594.199097,583.395447
1514056500,607.473389,596.625610,585.777893
1514060100,609.143677,598.266113,587.388550
1514063700,610.256592,599.359192,588.461731
1514067300,611.917175,600.990051,590.062988
1514070900,611.729980,600.806274,589.882507
1514074500,606.159424,595.335144,584.510864
1514078100,600.956787,590.225464,579.494080
1514081700,595.446960,584.813965,574.181030
1514085300,587.181641,576.696228,566.210876
1514088900,580.755249,570.384583,560.013977
1514092500,575.056335,564.787476,554.518616
1514096100,568.958313,558.798340,548.638367
1514099700,563.663574,553.598145,543.532715
1514103300,558.770142,548.792114,538.814087
1514106900,557.705566,547.746521,537.787476
1514110500,556.115479,546.184875,536.254211
1514114100,553.463257,543.580017,533.696716
1514117700,551.797119,541.943604,532.090088
1514121300,548.548462,538.752930,528.957458
1514124900,545.980347,536.230652,526.481018
1514128500,543.628052,533.920410,524.212769
1514132100,540.012573,530.369507,520.726440
1514135700,537.518555,527.920044,518.321472
1514139300,534.713745,525.165283,515.616821
1514142900,532.853882,523.338623,513.823364
1514146500,532.786743,523.272705,513.758667
1514150100,535.400818,525.840088,516.279358
1514153700,537.639160,528.038452,518.437744
1514157300,539.435791,529.803040,520.170227
1514160900,542.788269,533.095642,523.402954
1514164500,545.973755,536.224182,526.474670
1514168100,551.098816,541.257751,531.416687
1514171700,557.706543,547.747498,537.788452
1514175300,565.001099,554.911804,544.822510
1514178900,572.826050,562.596985,552.367981
1514182500,580.202026,569.841309,559.480530
1514186100,588.366516,577.859985,567.353394
1514189700,595.019409,584.394104,573.768738
1514193300,599.963196,589.249512,578.535889
1514196900,605.886658,595.067261,584.247864
1514200500,609.411499,598.529114,587.646790
1514204100,613.368896,602.415894,591.462891
1514207700,618.359314,607.317200,596.275085
1514211300,620.450806,609.371338,598.291870
1514214900,620.506714,609.426270,598.345764
1514218500,621.292053,610.197571,599.103027
1514222100,622.695679,611.576111,600.456543
1514225700,623.128357,612.001038,600.873779
1514229300,623.394470,612.262451,601.130371
1514232900,624.241760,613.094604,601.947388
1514236500,624.020569,612.877380,601.734131
1514240100,622.847351,611.725098,600.602783
1514243700,623.371643,612.239990,601.108337
1514247300,625.380493,614.212952,603.045471
1514250900,626.559082,615.370483,604.181946
1514254500,627.319092,616.116943,604.914856
1514258100,629.259399,618.022644,606.785828
1514261700,631.611450,620.332642,609.053894
1514265300,632.919067,621.616943,610.314819
1514268900,633.784607,622.467041,611.149414
1514272500,635.827454,624.473450,613.119385
1514276100,638.376404,626.976807,615.577271
1514279700,640.774658,629.332214,617.889832
1514283300,642.898193,631.417908,619.937561
1514286900,645.361816,633.837524,622.313171
1514290500,646.115784,634.578003,623.040222
1514294100,645.720093,634.189392,622.658691
1514297700,645.986023,634.450562,622.915100
1514301300,646.774963,635.225403,623.675842
1514304900,646.865356,635.314209,623.763062
1514308500,646.891113,635.339539,623.787903
1514312100,646.623047,635.076233,623.529358
1514315700,646.740479,635.191528,623.642578
1514319300,646.594849,635.048523,623.502197
1514322900,646.875366,635.323975,623.772644
1514326500,647.354431,635.794495,624.234619
1514330100,647.764954,636.197693,624.630493
1514333700,648.616089,637.033691,625.451233
1514337300,650.321411,638.708496,627.095642
1514340900,651.962769,640.320557,628.678345
1514344500,653.371216,641.703918,630.036560
1514348100,654.802124,643.109192,631.416321
1514351700,656.442505,644.720276,632.998108
1514355300,658.674438,646.912415,635.150391
1514358900,660.855652,649.054626,637.253662
1514362500,662.737366,650.902771,639.068176
1514366100,664.126465,652.267029,640.407654
1514369700,663.855225,652.000610,640.146057
1514373300,662.124390,650.300720,638.477112
1514376900,661.539612,649.726379,637.913208
1514380500,660.898193,649.096436,637.294678
1514384100,660.063538,648.276672,636.489807
1514387700,657.842224,646.095093,634.347900
1514391300,654.835388,643.141907,631.448425
1514394900,650.674805,639.055603,627.436401
1514398500,646.582458,635.036316,623.490234
1514402100,644.558777,633.048767,621.538818
1514405700,643.532104,632.040466,620.548828
1514409300,641.117859,629.669312,618.220764
1514412900,639.024170,627.612976,616.201843
1514416500,637.117859,625.740784,614.363647
1514420100,636.946533,625.572449,614.198425
1514423700,637.098694,625.721924,614.345154
1514427300,638.563538,627.160645,615.757751
1514430900,636.741150,625.370789,614.000366
1514434500,632.700073,621.401855,610.103638
1514438100,629.334717,618.096619,606.858521
1514441700,625.554504,614.383850,603.213257
1514445300,621.153015,610.060974,598.968994
1514448900,616.971985,605.954590,594.937256
1514452500,612.195435,601.263367,590.331299
1514456100,608.003967,597.146729,586.289490
1514459700,602.156494,591.403748,580.650940
1514463300,598.676453,587.985779,577.295166
1514466900,597.362000,586.694824,576.027649
1514470500,596.294250,585.646179,574.998047
1514474100,597.237061,586.572144,575.907166
1514477700,598.808655,588.115662,577.422668
1514481300,599.481445,588.776428,578.071411
