time,sma(1),entry level 1,entry level 2,entry level 3,entry level 4,sma(1)
1579258800,8957.13,8330.13,8061.41,7613.56,7165.7,8957.13
1579262400,8923.43,8298.79,8031.08,7584.91,7138.74,8923.43
1579266000,8849.87,8230.38,7964.88,7522.39,7079.9,8849.87
1579269600,8831.06,8212.88,7947.95,7506.4,7064.85,8831.06
1579273200,8813.01,8196.1,7931.71,7491.06,7050.41,8813.01
1579276800,8817.7,8200.46,7935.93,7495.05,7054.16,8817.7
1579280400,8872.3,8251.24,7985.07,7541.46,7097.84,8872.3
1579284000,8885.54,8263.55,7996.99,7552.71,7108.43,8885.54
1579287600,8911.81,8287.98,8020.63,7575.04,7129.45,8911.81
1579291200,8892.19,8269.74,8002.97,7558.36,7113.75,8892.19
1579294800,8888.93,8266.7,8000.03,7555.59,7111.14,8888.93
1579298400,8902.95,8279.74,8012.65,7567.51,7122.36,8902.95
1579302000,8930.51,8305.37,8037.45,7590.93,7144.4,8930.51
1579305600,8929.84,8304.75,8036.86,7590.36,7143.87,8929.84
1579309200,8933.92,8308.55,8040.53,7593.83,7147.14,8933.92
1579312800,8952.36,8325.69,8057.12,7609.51,7161.89,8952.36
1579316400,8926.93,8302.04,8034.23,7587.89,7141.54,8926.93
1579320000,8923.68,8299.02,8031.31,7585.13,7138.95,8923.68
1579323600,8880.71,8259.06,7992.64,7548.6,7104.57,8880.71
1579327200,8843.82,8224.75,7959.44,7517.25,7075.06,8843.82
1579330800,8848.28,8228.9,7963.45,7521.04,7078.62,8848.28
1579334400,8856.33,8236.38,7970.69,7527.88,7085.06,8856.33
1579338000,8847.02,8227.72,7962.31,7519.96,7077.61,8847.02
1579341600,8871.01,8250.03,7983.9,7540.35,7096.8,8871.01
1579345200,8888.44,8266.25,7999.6,7555.17,7110.75,8888.44
1579348800,8878.49,8257,7990.64,7546.72,7102.79,8878.49
1579352400,8896.88,8274.09,8007.19,7562.34,7117.5,8896.88
1579356000,8917.94,8293.68,8026.14,7580.24,7134.35,8917.94
1579359600,8929.13,8304.09,8036.22,7589.76,7143.31,8929.13
1579363200,8911.46,8287.66,8020.32,7574.74,7129.17,8911.46
1579366800,8892.63,8270.14,8003.36,7558.73,7114.1,8892.63
1579370400,8893.57,8271.02,8004.22,7559.54,7114.86,8893.57
1579374000,8894.38,8271.77,8004.94,7560.22,7115.5,8894.38
1579377600,8896.68,8273.91,8007.01,7562.17,7117.34,8896.68
1579381200,8906.09,8282.67,8015.48,7570.18,7124.87,8906.09
1579384800,8914.04,8290.06,8022.64,7576.93,7131.23,8914.04
1579388400,8936.89,8311.31,8043.2,7596.36,7149.51,8936.89
1579392000,8935.62,8310.13,8042.06,7595.28,7148.5,8935.62
1579395600,8938.87,8313.15,8044.98,7598.04,7151.1,8938.87
1579399200,9067.07,8432.37,8160.36,7707.01,7253.65,9067.07
1579402800,9151.83,8511.2,8236.64,7779.05,7321.46,9151.83
1579406400,9164.05,8522.57,8247.65,7789.44,7331.24,9164.05
1579410000,9148.63,8508.22,8233.76,7776.33,7318.9,9148.63
1579413600,9137.23,8497.62,8223.51,7766.65,7309.78,9137.23
1579417200,9100.17,8463.15,8190.15,7735.14,7280.13,9100.17
1579420800,9072.92,8437.81,8165.63,7711.98,7258.33,9072.92
1579424400,9093.19,8456.66,8183.87,7729.21,7274.55,9093.19
1579428000,9085.89,8449.88,8177.3,7723,7268.71,9085.89
1579431600,9052.42,8418.75,8147.18,7694.55,7241.93,9052.42
1579435200,8820.81,8203.35,7938.73,7497.69,7056.65,8820.81
1579438800,8638.99,8034.26,7775.09,7343.14,6911.19,8638.99
1579442400,8614.51,8011.49,7753.05,7322.33,6891.6,8614.51
1579446000,8628.68,8024.67,7765.81,7334.38,6902.94,8628.68
1579449600,8622.56,8018.98,7760.3,7329.17,6898.05,8622.56
1579453200,8640.47,8035.63,7776.42,7344.4,6912.37,8640.47
1579456800,8647.28,8041.97,7782.55,7350.19,6917.83,8647.28
1579460400,8649.37,8043.91,7784.43,7351.96,6919.5,8649.37
1579464000,8644.6,8039.47,7780.14,7347.91,6915.68,8644.6
1579467600,8646.27,8041.03,7781.64,7349.33,6917.02,8646.27
1579471200,8692.41,8083.94,7823.17,7388.55,6953.93,8692.41
1579474800,8645.91,8040.69,7781.31,7349.02,6916.72,8645.91
1579478400,8672.15,8065.1,7804.93,7371.33,6937.72,8672.15
1579482000,8685.82,8077.81,7817.23,7382.94,6948.65,8685.82
1579485600,8661.83,8055.5,7795.64,7362.55,6929.46,8661.83
1579489200,8652.94,8047.24,7787.65,7355,6922.35,8652.94
1579492800,8658.65,8052.55,7792.79,7359.85,6926.92,8658.65
1579496400,8657.94,8051.88,7792.14,7359.25,6926.35,8657.94
1579500000,8660.24,8054.02,7794.21,7361.2,6928.19,8660.24
1579503600,8676.83,8069.45,7809.15,7375.31,6941.47,8676.83
1579507200,8672.84,8065.74,7805.55,7371.91,6938.27,8672.84
1579510800,8645.99,8040.77,7781.39,7349.09,6916.79,8645.99
1579514400,8654.26,8048.46,7788.84,7356.12,6923.41,8654.26
1579518000,8654.94,8049.1,7789.45,7356.7,6923.95,8654.94
1579521600,8633.53,8029.18,7770.18,7338.5,6906.82,8633.53
1579525200,8595.95,7994.23,7736.36,7306.56,6876.76,8595.95
1579528800,8588.78,7987.56,7729.9,7300.46,6871.02,8588.78
1579532400,8631.33,8027.13,7768.19,7336.63,6905.06,8631.33
1579536000,8663.35,8056.91,7797.01,7363.85,6930.68,8663.35
1579539600,8676.42,8069.07,7808.77,7374.95,6941.13,8676.42
1579543200,8657.44,8051.41,7791.69,7358.82,6925.95,8657.44
1579546800,8658.21,8052.13,7792.38,7359.47,6926.56,8658.21
1579550400,8670.17,8063.26,7803.15,7369.64,6936.14,8670.17
1579554000,8672.05,8065,7804.84,7371.24,6937.64,8672.05
1579557600,8681.75,8074.03,7813.58,7379.49,6945.4,8681.75
1579561200,8684.82,8076.88,7816.34,7382.1,6947.86,8684.82
1579564800,8649.11,8043.67,7784.19,7351.74,6919.28,8649.11
1579568400,8642.43,8037.46,7778.19,7346.07,6913.95,8642.43
1579572000,8650.96,8045.39,7785.86,7353.31,6920.77,8650.96
1579575600,8661.99,8055.65,7795.79,7362.69,6929.59,8661.99
1579579200,8670.25,8063.33,7803.22,7369.71,6936.2,8670.25
1579582800,8678.62,8071.12,7810.76,7376.83,6942.9,8678.62
1579586400,8663.81,8057.35,7797.43,7364.24,6931.05,8663.81
1579590000,8652.81,8047.11,7787.53,7354.89,6922.25,8652.81
1579593600,8641.46,8036.55,7777.31,7345.24,6913.16,8641.46
1579597200,8644.14,8039.05,7779.72,7347.52,6915.31,8644.14
1579600800,8645.34,8040.16,7780.8,7348.53,6916.27,8645.34
1579604400,8640.53,8035.69,7776.47,7344.45,6912.42,8640.53
1579608000,8658.61,8052.51,7792.75,7359.82,6926.89,8658.61
1579611600,8654.77,8048.94,7789.29,7356.55,6923.82,8654.77
1579615200,8659.04,8052.91,7793.14,7360.18,6927.23,8659.04
1579618800,8657.39,8051.37,7791.65,7358.78,6925.91,8657.39
1579622400,8654.07,8048.29,7788.66,7355.96,6923.26,8654.07
1579626000,8643.64,8038.59,7779.28,7347.1,6914.91,8643.64
1579629600,8643.15,8038.12,7778.83,7346.67,6914.52,8643.15
1579633200,8638.22,8033.54,7774.4,7342.48,6910.57,8638.22
1579636800,8574.48,7974.27,7717.03,7288.31,6859.59,8574.48
1579640400,8624.64,8020.92,7762.18,7330.95,6899.71,8624.64
1579644000,8738.91,8127.18,7865.02,7428.07,6991.13,8738.91
1579647600,8721.73,8111.21,7849.56,7413.47,6977.38,8721.73
1579651200,8739.15,8127.41,7865.23,7428.28,6991.32,8739.15
1579654800,8738.87,8127.15,7864.98,7428.04,6991.1,8738.87
1579658400,8729.08,8118.05,7856.17,7419.72,6983.27,8729.08
1579662000,8723.25,8112.62,7850.93,7414.76,6978.6,8723.25
1579665600,8717.47,8107.25,7845.73,7409.85,6973.98,8717.47
1579669200,8728.39,8117.41,7855.55,7419.13,6982.71,8728.39
1579672800,8729.17,8118.13,7856.26,7419.8,6983.34,8729.17
1579676400,8738.68,8126.97,7864.81,7427.87,6990.94,8738.68
1579680000,8754.5,8141.69,7879.05,7441.33,7003.6,8754.5
1579683600,8705.38,8096,7834.84,7399.57,6964.3,8705.38
1579687200,8674.31,8067.11,7806.88,7373.17,6939.45,8674.31
1579690800,8671.4,8064.4,7804.26,7370.69,6937.12,8671.4
1579694400,8653.82,8048.05,7788.43,7355.74,6923.05,8653.82
1579698000,8661.48,8055.18,7795.33,7362.26,6929.18,8661.48
1579701600,8653.88,8048.11,7788.49,7355.8,6923.1,8653.88
1579705200,8652.81,8047.11,7787.52,7354.88,6922.24,8652.81
1579708800,8656.83,8050.85,7791.15,7358.31,6925.47,8656.83
1579712400,8660.55,8054.31,7794.5,7361.47,6928.44,8660.55
1579716000,8686.22,8078.18,7817.59,7383.28,6948.97,8686.22
1579719600,8673.31,8066.18,7805.98,7372.31,6938.65,8673.31
1579723200,8663.49,8057.05,7797.14,7363.97,6930.79,8663.49
1579726800,8665.15,8058.59,7798.63,7365.38,6932.12,8665.15
1579730400,8663.6,8057.14,7797.24,7364.06,6930.88,8663.6
1579734000,8660.11,8053.9,7794.1,7361.1,6928.09,8660.11
1579737600,8669.01,8062.18,7802.11,7368.66,6935.21,8669.01
1579741200,8669.29,8062.44,7802.36,7368.9,6935.43,8669.29
1579744800,8630.62,8026.48,7767.56,7336.03,6904.5,8630.62
1579748400,8599.54,7997.57,7739.58,7309.61,6879.63,8599.54
1579752000,8602.65,8000.46,7742.39,7312.25,6882.12,8602.65
1579755600,8595.06,7993.4,7735.55,7305.8,6876.05,8595.06
1579759200,8561.88,7962.55,7705.69,7277.6,6849.5,8561.88
1579762800,8543.31,7945.27,7688.97,7261.81,6834.64,8543.31
1579766400,8557.24,7958.23,7701.51,7273.65,6845.79,8557.24
1579770000,8556.56,7957.6,7700.9,7273.07,6845.24,8556.56
1579773600,8470.85,7877.89,7623.76,7200.22,6776.68,8470.85
1579777200,8436.32,7845.78,7592.69,7170.87,6749.06,8436.32
1579780800,8435.81,7845.31,7592.23,7170.44,6748.65,8435.81
1579784400,8428.34,7838.36,7585.51,7164.09,6742.67,8428.34
1579788000,8381.51,7794.8,7543.36,7124.28,6705.21,8381.51
1579791600,8356.75,7771.78,7521.08,7103.24,6685.4,8356.75
1579795200,8366.83,7781.15,7530.14,7111.8,6693.46,8366.83
1579798800,8352.13,7767.48,7516.92,7099.31,6681.7,8352.13
1579802400,8343.9,7759.83,7509.51,7092.32,6675.12,8343.9
1579806000,8332.41,7749.14,7499.16,7082.54,6665.92,8332.41
1579809600,8357.35,7772.33,7521.61,7103.75,6685.88,8357.35
1579813200,8366.97,7781.28,7530.27,7111.92,6693.57,8366.97
1579816800,8391.79,7804.37,7552.61,7133.02,6713.43,8391.79
1579820400,8409.07,7820.43,7568.16,7147.71,6727.25,8409.07
1579824000,8397.57,7809.74,7557.81,7137.93,6718.06,8397.57
1579827600,8405.05,7816.7,7564.55,7144.29,6724.04,8405.05
1579831200,8386.57,7799.51,7547.92,7128.59,6709.26,8386.57
1579834800,8326.02,7743.2,7493.42,7077.12,6660.82,8326.02
1579838400,8315.44,7733.36,7483.9,7068.13,6652.35,8315.44
1579842000,8317.77,7735.52,7485.99,7070.1,6654.21,8317.77
1579845600,8319.35,7736.99,7487.41,7071.45,6655.48,8319.35
1579849200,8333.84,7750.47,7500.46,7083.76,6667.07,8333.84
1579852800,8336.86,7753.28,7503.17,7086.33,6669.49,8336.86
1579856400,8333.3,7749.97,7499.97,7083.31,6666.64,8333.3
1579860000,8297.98,7717.12,7468.18,7053.29,6638.39,8297.98
1579863600,8264.42,7685.91,7437.97,7024.75,6611.53,8264.42
1579867200,8328.56,7745.56,7495.7,7079.27,6662.84,8328.56
1579870800,8420.56,7831.12,7578.5,7157.47,6736.45,8420.56
1579874400,8449.11,7857.67,7604.19,7181.74,6759.28,8449.11
1579878000,8471.01,7878.04,7623.91,7200.36,6776.81,8471.01
1579881600,8482.72,7888.93,7634.45,7210.31,6786.17,8482.72
1579885200,8488.39,7894.2,7639.55,7215.13,6790.71,8488.39
1579888800,8465.41,7872.83,7618.87,7195.6,6772.33,8465.41
1579892400,8483.01,7889.19,7634.7,7210.55,6786.4,8483.01
1579896000,8496.39,7901.64,7646.75,7221.93,6797.11,8496.39
1579899600,8491.75,7897.32,7642.57,7217.98,6793.4,8491.75
1579903200,8497.09,7902.29,7647.38,7222.52,6797.67,8497.09
1579906800,8479.84,7886.25,7631.85,7207.86,6783.87,8479.84
1579910400,8448.05,7856.68,7603.24,7180.84,6758.44,8448.05
1579914000,8376.19,7789.85,7538.57,7119.76,6700.95,8376.19
1579917600,8295.92,7715.2,7466.32,7051.53,6636.73,8295.92
1579921200,8306.93,7725.44,7476.23,7060.89,6645.54,8306.93
1579924800,8314.13,7732.14,7482.72,7067.01,6651.31,8314.13
1579928400,8306.88,7725.4,7476.19,7060.85,6645.51,8306.88
1579932000,8318.06,7735.8,7486.26,7070.35,6654.45,8318.06
1579935600,8334.1,7750.71,7500.69,7083.98,6667.28,8334.1
1579939200,8324.98,7742.23,7492.48,7076.23,6659.98,8324.98
1579942800,8342.2,7758.25,7507.98,7090.87,6673.76,8342.2
1579946400,8353.43,7768.69,7518.09,7100.42,6682.74,8353.43
1579950000,8339.22,7755.47,7505.29,7088.33,6671.37,8339.22
1579953600,8325.21,7742.45,7492.69,7076.43,6660.17,8325.21
1579957200,8308.76,7727.15,7477.88,7062.45,6647.01,8308.76
1579960800,8315.72,7733.62,7484.15,7068.36,6652.58,8315.72
1579964400,8327.57,7744.64,7494.81,7078.43,6662.06,8327.57
1579968000,8325.3,7742.52,7492.77,7076.5,6660.24,8325.3
1579971600,8342.59,7758.61,7508.33,7091.2,6674.07,8342.59
1579975200,8345.65,7761.45,7511.08,7093.8,6676.52,8345.65
1579978800,8337.1,7753.51,7503.39,7086.54,6669.68,8337.1
1579982400,8354.49,7769.67,7519.04,7101.31,6683.59,8354.49
1579986000,8363.58,7778.13,7527.22,7109.04,6690.86,8363.58
1579989600,8386.97,7799.88,7548.28,7128.93,6709.58,8386.97
1579993200,8379.21,7792.66,7541.29,7122.33,6703.37,8379.21
1579996800,8356.71,7771.74,7521.04,7103.21,6685.37,8356.71
1580000400,8325.35,7742.58,7492.82,7076.55,6660.28,8325.35
1580004000,8335.76,7752.26,7502.19,7085.4,6668.61,8335.76
1580007600,8333.88,7750.51,7500.49,7083.8,6667.11,8333.88
1580011200,8350.78,7766.23,7515.7,7098.17,6680.63,8350.78
1580014800,8364.85,7779.31,7528.37,7110.12,6691.88,8364.85
1580018400,8376.07,7789.75,7538.46,7119.66,6700.86,8376.07
1580022000,8367.72,7781.97,7530.94,7112.56,6694.17,8367.72
1580025600,8368.61,7782.81,7531.75,7113.32,6694.89,8368.61
1580029200,8415.77,7826.66,7574.19,7153.4,6732.61,8415.77
1580032800,8418.61,7829.3,7576.75,7155.82,6734.89,8418.61
1580036400,8435.33,7844.86,7591.8,7170.03,6748.26,8435.33
1580040000,8459.97,7867.77,7613.97,7190.97,6767.97,8459.97
1580043600,8465.11,7872.55,7618.59,7195.34,6772.08,8465.11
1580047200,8458.11,7866.04,7612.3,7189.4,6766.49,8458.11
1580050800,8455.9,7863.98,7610.31,7187.51,6764.72,8455.9
1580054400,8460.29,7868.07,7614.26,7191.25,6768.23,8460.29
1580058000,8481.96,7888.22,7633.76,7209.66,6785.57,8481.96
1580061600,8541.83,7943.9,7687.65,7260.56,6833.47,8541.83
1580065200,8584.48,7983.56,7726.03,7296.8,6867.58,8584.48
1580068800,8569.87,7969.98,7712.88,7284.39,6855.89,8569.87
1580072400,8575.26,7974.99,7717.74,7288.97,6860.21,8575.26
1580076000,8587.27,7986.16,7728.54,7299.18,6869.82,8587.27
1580079600,8584.78,7983.84,7726.3,7297.06,6867.82,8584.78
1580083200,8593.9,7992.32,7734.51,7304.81,6875.12,8593.9
1580086800,8650.02,8044.52,7785.02,7352.51,6920.01,8650.02
1580090400,8667.41,8060.69,7800.66,7367.29,6933.92,8667.41
1580094000,8654.51,8048.69,7789.05,7356.33,6923.6,8654.51
1580097600,8661.36,8055.06,7795.22,7362.16,6929.09,8661.36
1580101200,8659.49,8053.32,7793.54,7360.56,6927.59,8659.49
1580104800,8648.43,8043.04,7783.59,7351.17,6918.74,8648.43
1580108400,8657.13,8051.13,7791.42,7358.56,6925.71,8657.13
1580112000,8662.55,8056.17,7796.29,7363.16,6930.04,8662.55
1580115600,8615.76,8012.65,7754.18,7323.39,6892.61,8615.76
1580119200,8623.8,8020.14,7761.42,7330.23,6899.04,8623.8
1580122800,8643.34,8038.3,7779,7346.83,6914.67,8643.34
1580126400,8687.2,8079.1,7818.48,7384.12,6949.76,8687.2
1580130000,8736.6,8125.03,7862.94,7426.11,6989.28,8736.6
1580133600,8750.18,8137.67,7875.16,7437.66,7000.15,8750.18
1580137200,8743.15,8131.13,7868.83,7431.68,6994.52,8743.15
1580140800,8771.68,8157.66,7894.51,7455.93,7017.34,8771.68
1580144400,8783.62,8168.76,7905.25,7466.07,7026.89,8783.62
1580148000,8782.14,8167.39,7903.93,7464.82,7025.71,8782.14
1580151600,8825.34,8207.56,7942.8,7501.53,7060.27,8825.34
1580155200,8916.29,8292.15,8024.66,7578.85,7133.03,8916.29
1580158800,8956.46,8329.5,8060.81,7612.99,7165.16,8956.46
1580162400,8970.82,8342.86,8073.74,7625.2,7176.66,8970.82
1580166000,8932.04,8306.79,8038.83,7592.23,7145.63,8932.04
1580169600,8914.02,8290.03,8022.61,7576.91,7131.21,8914.02
1580173200,8994.56,8364.94,8095.1,7645.38,7195.65,8994.56
1580176800,9109.37,8471.72,8198.44,7742.97,7287.5,9109.37
1580180400,9125.93,8487.11,8213.34,7757.04,7300.74,9125.93
1580184000,9106.9,8469.42,8196.21,7740.87,7285.52,9106.9
1580187600,9086.59,8450.52,8177.93,7723.6,7269.27,9086.59
1580191200,9030.83,8398.67,8127.74,7676.2,7224.66,9030.83
1580194800,9035.61,8403.12,8132.05,7680.27,7228.49,9035.61
1580198400,9030.28,8398.16,8127.25,7675.74,7224.22,9030.28
1580202000,9008.03,8377.47,8107.23,7656.83,7206.42,9008.03
1580205600,8986.68,8357.61,8088.01,7638.68,7189.34,8986.68
1580209200,8993.89,8364.32,8094.5,7644.81,7195.11,8993.89
1580212800,9058.19,8424.12,8152.37,7699.46,7246.55,9058.19
1580216400,9059.26,8425.11,8153.34,7700.37,7247.41,9059.26
1580220000,9067.12,8432.42,8160.41,7707.05,7253.7,9067.12
1580223600,9082.1,8446.35,8173.89,7719.78,7265.68,9082.1
1580227200,9021.02,8389.55,8118.92,7667.86,7216.81,9021.02
1580230800,9002.09,8371.94,8101.88,7651.78,7201.67,9002.09
1580234400,8953.27,8326.54,8057.94,7610.28,7162.61,8953.27
1580238000,8996.77,8366.99,8097.09,7647.25,7197.41,8996.77
1580241600,9006.46,8376.01,8105.82,7655.49,7205.17,9006.46
1580245200,9042.37,8409.4,8138.13,7686.01,7233.89,9042.37
1580248800,9067.71,8432.97,8160.94,7707.55,7254.17,9067.71
1580252400,9098,8461.14,8188.2,7733.3,7278.4,9098
1580256000,9255.69,8607.79,8330.12,7867.34,7404.55,9255.69
1580259600,9360.83,8705.57,8424.74,7956.7,7488.66,9360.83
1580263200,9346.65,8692.38,8411.99,7944.65,7477.32,9346.65
1580266800,9322.74,8670.15,8390.46,7924.33,7458.19,9322.74
1580270400,9334.52,8681.11,8401.07,7934.34,7467.62,9334.52
1580274000,9342.87,8688.87,8408.58,7941.44,7474.29,9342.87
1580277600,9344.33,8690.22,8409.89,7942.68,7475.46,9344.33
1580281200,9352.68,8697.99,8417.41,7949.78,7482.15,9352.68
1580284800,9346.31,8692.07,8411.68,7944.36,7477.05,9346.31
1580288400,9370.47,8714.54,8433.42,7964.9,7496.38,9370.47
1580292000,9356.68,8701.71,8421.01,7953.18,7485.34,9356.68
1580295600,9358.23,8703.16,8422.41,7954.5,7486.59,9358.23
1580299200,9335.3,8681.83,8401.77,7935.01,7468.24,9335.3
1580302800,9287.52,8637.39,8358.77,7894.39,7430.01,9287.52
1580306400,9305.09,8653.73,8374.58,7909.32,7444.07,9305.09
1580310000,9322.14,8669.59,8389.93,7923.82,7457.71,9322.14
1580313600,9305.83,8654.42,8375.25,7909.96,7444.66,9305.83
1580317200,9319.3,8666.95,8387.37,7921.41,7455.44,9319.3
1580320800,9353.76,8698.99,8418.38,7950.69,7483.01,9353.76
1580324400,9360.1,8704.89,8424.09,7956.09,7488.08,9360.1
1580328000,9375.89,8719.58,8438.3,7969.5,7500.71,9375.89
1580331600,9386.59,8729.53,8447.93,7978.6,7509.27,9386.59
1580335200,9385.88,8728.87,8447.29,7978,7508.71,9385.88
1580338800,9354.14,8699.35,8418.72,7951.01,7483.31,9354.14
1580342400,9323.82,8671.15,8391.44,7925.25,7459.06,9323.82
1580346000,9279.57,8630,8351.61,7887.63,7423.65,9279.57
1580349600,9281.44,8631.73,8353.29,7889.22,7425.15,9281.44
1580353200,9274.13,8624.94,8346.72,7883.01,7419.3,9274.13
1580356800,9268.03,8619.27,8341.23,7877.83,7414.43,9268.03
1580360400,9312.09,8660.24,8380.88,7915.28,7449.67,9312.09
1580364000,9329.31,8676.25,8396.37,7929.91,7463.44,9329.31
1580367600,9324.58,8671.86,8392.12,7925.89,7459.66,9324.58
1580371200,9360.87,8705.61,8424.78,7956.74,7488.69,9360.87
1580374800,9382.48,8725.71,8444.23,7975.11,7505.99,9382.48
1580378400,9362.55,8707.17,8426.29,7958.16,7490.04,9362.55
1580382000,9350.69,8696.14,8415.62,7948.08,7480.55,9350.69
1580385600,9337.39,8683.77,8403.65,7936.78,7469.91,9337.39
1580389200,9360.27,8705.05,8424.24,7956.23,7488.22,9360.27
1580392800,9378.76,8722.24,8440.88,7971.94,7503.01,9378.76
1580396400,9364.17,8708.68,8427.75,7959.54,7491.33,9364.17
1580400000,9365.88,8710.26,8429.29,7960.99,7492.7,9365.88
1580403600,9363.35,8707.92,8427.02,7958.85,7490.68,9363.35
1580407200,9433.25,8772.92,8489.93,8018.26,7546.6,9433.25
1580410800,9488.95,8824.72,8540.06,8065.61,7591.16,9488.95
1580414400,9498.07,8833.2,8548.26,8073.36,7598.45,9498.07
1580418000,9536.57,8869.01,8582.91,8106.08,7629.25,9536.57
1580421600,9559.87,8890.68,8603.88,8125.89,7647.89,9559.87
1580425200,9558.17,8889.1,8602.36,8124.45,7646.54,9558.17
1580428800,9530.28,8863.16,8577.25,8100.74,7624.22,9530.28
1580432400,9497.12,8832.32,8547.41,8072.55,7597.69,9497.12
1580436000,9472.99,8809.88,8525.69,8052.04,7578.39,9472.99
1580439600,9447.99,8786.63,8503.19,8030.79,7558.39,9447.99
1580443200,9448.64,8787.24,8503.78,8031.35,7558.91,9448.64
1580446800,9427.37,8767.46,8484.64,8013.27,7541.9,9427.37
1580450400,9381.05,8724.37,8442.94,7973.89,7504.84,9381.05
1580454000,9359.51,8704.34,8423.55,7955.58,7487.6,9359.51
1580457600,9366.32,8710.68,8429.69,7961.37,7493.06,9366.32
1580461200,9375.33,8719.05,8437.79,7969.03,7500.26,9375.33
1580464800,9377.47,8721.05,8439.73,7970.85,7501.98,9377.47
1580468400,9340.37,8686.55,8406.34,7939.32,7472.3,9340.37
1580472000,9331,8677.83,8397.9,7931.35,7464.8,9331
1580475600,9297.51,8646.69,8367.76,7902.89,7438.01,9297.51
1580479200,9265.16,8616.6,8338.65,7875.39,7412.13,9265.16
1580482800,9268.15,8619.37,8341.33,7877.92,7414.52,9268.15
1580486400,9302.68,8651.49,8372.41,7907.28,7442.14,9302.68
1580490000,9312.68,8660.79,8381.41,7915.78,7450.15,9312.68
1580493600,9289.45,8639.18,8360.5,7896.03,7431.56,9289.45
1580497200,9299.4,8648.44,8369.46,7904.49,7439.52,9299.4
1580500800,9308.99,8657.36,8378.09,7912.64,7447.19,9308.99
1580504400,9316.32,8664.18,8384.69,7918.87,7453.06,9316.32
1580508000,9344.11,8690.02,8409.7,7942.49,7475.29,9344.11
1580511600,9385.36,8728.38,8446.82,7977.55,7508.29,9385.36
1580515200,9375.43,8719.15,8437.89,7969.12,7500.34,9375.43
1580518800,9367.51,8711.78,8430.76,7962.38,7494.01,9367.51
1580522400,9406.5,8748.05,8465.85,7995.53,7525.2,9406.5
1580526000,9434.56,8774.14,8491.1,8019.37,7547.65,9434.56
1580529600,9430.23,8770.11,8487.2,8015.69,7544.18,9430.23
1580533200,9420.78,8761.32,8478.7,8007.66,7536.62,9420.78
1580536800,9393.87,8736.29,8454.48,7984.79,7515.09,9393.87
1580540400,9391.91,8734.47,8452.72,7983.12,7513.53,9391.91
1580544000,9418.07,8758.81,8476.26,8005.36,7534.46,9418.07
1580547600,9403.35,8745.12,8463.02,7992.85,7522.68,9403.35
1580551200,9381.67,8724.95,8443.5,7974.42,7505.34,9381.67
1580554800,9383,8726.19,8444.7,7975.55,7506.4,9383
1580558400,9360.36,8705.13,8424.32,7956.31,7488.29,9360.36
1580562000,9328.84,8675.82,8395.95,7929.51,7463.07,9328.84
1580565600,9333.18,8679.86,8399.86,7933.2,7466.54,9333.18
1580569200,9339.92,8686.12,8405.93,7938.93,7471.93,9339.92
1580572800,9347.3,8692.98,8412.57,7945.2,7477.84,9347.3
1580576400,9368.51,8712.72,8431.66,7963.24,7494.81,9368.51
1580580000,9397.32,8739.5,8457.58,7987.72,7517.85,9397.32
1580583600,9382.71,8725.92,8444.43,7975.3,7506.16,9382.71
1580587200,9375.33,8719.06,8437.8,7969.03,7500.26,9375.33
1580590800,9373.56,8717.41,8436.21,7967.53,7498.85,9373.56
1580594400,9376.82,8720.44,8439.14,7970.3,7501.46,9376.82
1580598000,9378.77,8722.25,8440.89,7971.95,7503.01,9378.77
1580601600,9387.72,8730.57,8448.94,7979.56,7510.17,9387.72
1580605200,9354.98,8700.13,8419.48,7951.74,7483.99,9354.98
1580608800,9330.14,8677.03,8397.13,7930.62,7464.11,9330.14
1580612400,9296.21,8645.47,8366.58,7901.77,7436.96,9296.21
